parameter	burnin	psrf	ess_concat	ess_0	ess_1	ess_2	ess_3	ess_4	ess_5	ess_6	ess_7	ess_8	ess_9
pop_size_comparison12pop1	1	0.9999220800260206	8927.94885987005	758.4939586648004	903.4247428078138	790.6508706458576	1000.0	1000.0	597.3771464413429	466.5920273515153	897.1523700294533	721.301505492924	874.0451421343722
pop_size_root_comparison12pop2	1	1.0001831908155008	6874.9827929346075	826.0620190743126	884.9629901502442	796.3496952003313	1000.0	1000.0	586.829369137477	503.9429509319556	947.8314425992681	674.6265387555546	1000.0
ln_likelihood_comparison13pop2	1	0.9999199062739766	9212.150391058532	703.4824168473344	902.7317929768885	802.6062244517998	751.8933763073584	790.5362190016107	1000.0	1000.0	810.3026746284294	1000.0	938.8114120182765
root_height_comparison13pop2	1	0.9999669095634511	9288.261839546703	819.3550567903272	1000.0	754.0838061265168	707.0007687872821	965.4184718544656	835.1709733413257	640.1286774945339	1000.0	1000.0	1000.0
pop_size_comparison13pop2	1	1.000838862026656	8937.070577888475	1000.0	1000.0	940.0753382204913	782.6256895519042	834.4346599374339	1000.0	1000.0	951.6691518519095	1000.0	776.4835520871544
pop_size_comparison13pop1	1	0.9997752832696702	10000.0	1000.0	1000.0	729.9186604563556	1000.0	814.7193273809827	993.1912682696875	1000.0	1000.0	762.9367764386052	838.9822824659885
pop_size_root_comparison13pop2	1	1.0004913136442564	9147.426362987302	1000.0	960.84203159736	635.89750416258	794.0289979369938	914.9527982425423	1000.0	1000.0	767.8332171648368	1000.0	682.6158003292193
ln_likelihood_comparison14pop1	1	1.0014873014748369	2018.2320116399853	166.83459878611254	813.9226826407319	315.58836156822696	681.5617638062265	1000.0	566.1960026659993	524.4916314623266	999.5454935475208	1000.0	194.48186169529106
root_height_comparison14pop1	1	0.9997246554337603	10000.0	879.7244789545446	775.7365694919273	830.7789060904856	885.9032058378754	1000.0	933.2024591913618	706.9563091189948	1000.0	866.4617221492053	1000.0
pop_size_comparison14pop1	1	1.0003610117226887	6626.304758500315	468.96128102510573	815.2906976722343	619.2094671766283	1000.0	1000.0	1000.0	1000.0	1000.0	1000.0	754.7343183632695
pop_size_comparison14pop2	1	1.0000579488446477	7356.384500148314	381.44113034519904	953.454437225043	960.6037995207038	1000.0	811.7307819719761	600.369063775478	862.6891211160635	1000.0	1000.0	393.5201978578591
pop_size_root_comparison14pop1	1	1.0005484891562701	5831.089463722386	305.51469823379017	1000.0	831.0153641049769	1000.0	1000.0	782.2963473096731	767.6406327520433	961.1107180782591	1000.0	422.48490828613075
ln_likelihood_comparison15pop2	1	0.9998932422903152	6568.811226345647	1000.0	536.8884407606982	351.60730427295937	938.8801757820494	1000.0	969.8593652368752	623.4691591808113	711.3835355845362	1000.0	1000.0
root_height_comparison15pop2	1	1.000071582135467	9693.600074155354	877.1913651064058	1000.0	946.9762880388836	1000.0	1000.0	901.8784297885614	837.3463932708053	647.9423597444792	1000.0	686.0704927404992
pop_size_comparison15pop2	1	1.000086229106098	6437.447323740807	841.1681715024285	422.4283055697953	462.71035169467285	708.7392372882297	900.7965471224226	659.4854373830884	440.1130923887204	923.5750901161412	672.6969367403474	693.1773402397752
pop_size_comparison15pop1	1	1.0001163165423004	6230.349156622492	726.8236976251076	452.62214475760686	483.83285503073824	1000.0	1000.0	1000.0	828.0769081683691	779.3901547274312	938.9512899135692	731.7460262843513
pop_size_root_comparison15pop2	1	0.999866784471005	6295.140595282221	808.5773681374934	375.4512940010099	477.0110649779161	850.3275258048662	1000.0	856.7237750224866	558.0147846893825	873.7109862074452	780.6642806749957	903.694594679185
ln_likelihood_comparison16pop1	1	1.0002628962950024	3754.7893570495103	1000.0	931.5833295932786	353.04123207320225	766.0943985890385	641.9045434474982	1000.0	228.30692046820232	771.4072980571063	908.824865099657	1000.0
root_height_comparison16pop1	1	1.0002859286401995	7425.29192582264	1000.0	1000.0	529.6020126080731	705.6355315727319	990.6345699114341	743.2922973387537	463.5875993833917	472.50663166864194	851.5629136358866	1000.0
pop_size_comparison16pop1	1	1.00012378745255	4972.579907568071	711.2879315435499	630.574342363557	568.8252084586937	522.2372847090561	600.6329677813819	696.1777212015897	336.22055342839957	450.98148434975724	679.2400011947957	664.5920684550754
pop_size_comparison16pop2	1	1.000661847434009	6512.932945138964	1000.0	506.12888137468804	476.66891333711516	694.4536538004886	823.0013144794685	914.1162205797599	655.024673652455	550.2695048790094	550.7456426063997	696.3500783517966
pop_size_root_comparison16pop1	1	1.0000141802952787	8939.287160108941	1000.0	789.814421890761	508.37758793604576	908.7479525596593	1000.0	1000.0	482.5319963070489	945.0439429985289	985.3392636932936	1000.0
ln_likelihood_comparison17pop1	1	1.0026661309160543	1642.7749368610791	570.5673673704141	1000.0	321.97899284475744	182.36258709612179	581.5437416605984	520.3505975848436	1000.0	959.916477702155	149.6033445846365	1000.0
root_height_comparison17pop1	1	1.000987431239704	5469.332263743589	404.2493343575863	699.238323640376	1000.0	538.5476390707116	405.21387921474934	499.0067039782385	901.7950117645473	732.0731775497557	1000.0	673.8438326281315
pop_size_comparison17pop1	1	0.9998776703597966	5654.781773251373	395.91481828679974	442.65591617343944	383.1687191875908	217.02289893463106	365.3024917766113	497.26327167678215	764.0268154699135	473.66816803283257	389.1768215067814	1000.0
pop_size_comparison17pop2	1	1.001100366502955	4861.061354730459	416.008883526257	399.00072586000863	430.19478821018447	381.6446072578295	440.8034615068657	369.89318255955953	868.9889073012461	715.2154732579725	311.0190447761978	884.8091116301616
pop_size_root_comparison17pop1	1	1.0007370171264298	7824.802478694693	676.2443402862178	922.6721777368114	736.5390806526576	410.7677260574357	1000.0	795.2967211797958	907.9714092897076	952.4337500651999	241.96842691741313	1000.0
ln_likelihood_comparison18pop1	1	0.9998965152341973	8071.43842763474	997.3548663021029	417.0343083884196	1000.0	888.1640273480907	1000.0	722.1879744890904	1000.0	1000.0	1000.0	748.2146721132309
root_height_comparison18pop1	1	1.0003385362035417	7116.717035587704	572.9489044373873	1000.0	777.9260165148793	538.4727932293268	524.674130633738	680.4685680336787	1000.0	930.0408083401009	1000.0	671.5083269433472
pop_size_comparison18pop1	1	0.9999281367466273	7163.150932065242	410.87849479599737	522.743439416983	477.6599702256137	961.5179636886867	513.4395337052808	594.3000596768437	744.5085397407031	532.8024081238335	1000.0	674.3942111008196
pop_size_comparison18pop2	1	1.0002221184481157	5979.696023545098	476.9124458948474	418.0202092408334	450.9145576075832	636.1208257108177	364.67029800293017	476.8320625859033	787.172527003993	638.5269407553211	785.753181114481	557.1673108206361
pop_size_root_comparison18pop1	1	1.0000218409549764	10000.0	1000.0	736.7796592930132	801.8504487394597	1000.0	1000.0	756.7693265505677	1000.0	1000.0	762.5530531438598	683.7691101033587
ln_likelihood_comparison19pop2	1	0.9999997329563822	6470.544690128568	1000.0	721.2722161471415	690.2591928885643	399.8389182020974	759.628897901826	1000.0	845.7392161096639	644.0652471404856	776.5955919022676	854.8333365357042
root_height_comparison19pop2	1	0.9999558748652185	7955.911845091499	809.9306636181444	1000.0	828.4933669515601	511.7549758956167	563.0853642072107	956.390589660927	887.455189513779	878.9836699151431	846.7144849833077	1000.0
pop_size_comparison19pop2	1	1.0006995419164606	6003.463978642577	651.3169814901092	446.4596528482899	780.060977510581	614.8494719147658	1000.0	1000.0	478.99547708760844	855.8488733643389	620.7510990000443	470.9794498821755
pop_size_comparison19pop1	1	1.0002974192554295	6422.240363544499	821.4096833365129	495.226052542587	1000.0	425.72558197120037	684.1319073662878	970.2277860662413	502.0157571628558	1000.0	662.9502684148964	652.8223049428988
pop_size_root_comparison19pop2	1	0.9998696891833346	10000.0	1000.0	1000.0	687.0102624515456	1000.0	1000.0	1000.0	745.603509292071	894.1932995246395	914.0807730113227	857.3852072308239
ln_likelihood_comparison20pop1	1	0.9998474692502444	5733.865231012981	1000.0	631.5186814399427	889.9022342394862	418.78638161895617	756.1583236896869	613.4085012878569	624.2874332975093	372.71749293646883	660.0980396474469	1000.0
root_height_comparison20pop1	1	1.0001792522516761	10000.0	743.3877107613908	1000.0	1000.0	1000.0	977.2338123142398	984.193274914295	997.670638769608	890.0898825162544	982.2469888521339	730.2527761404891
pop_size_comparison20pop1	1	1.0002446540455534	9921.718616614104	964.2104216836339	968.3257123412724	1000.0	767.8691084880215	654.7593183580977	754.6078017007252	1000.0	765.6113396542423	1000.0	842.2094919544384
pop_size_comparison20pop2	1	1.000276231931637	9618.310641960206	986.401464777043	902.3502830352201	1000.0	853.2867245725832	914.6142680774212	771.0679009823018	1000.0	935.1632873997837	881.8114298823662	1000.0
pop_size_root_comparison20pop1	1	1.0001859309826389	10000.0	1000.0	1000.0	837.4831252070524	741.0220311805259	1000.0	656.8087593417806	1000.0	1000.0	871.0536301865418	1000.0
ln_likelihood_comparison21pop2	1	0.9999384847872231	4096.705574593614	582.3363008066781	534.5298069849628	460.79965828038604	311.9997632597188	413.0304714339012	515.9842218315031	676.6610338629284	355.7186074068375	356.7707868136944	399.1974834556769
root_height_comparison21pop2	1	1.000148147132468	10000.0	908.2671943612976	1000.0	999.4385442151851	749.0126233333546	949.2940811940525	687.7188790406962	1000.0	816.2185368715357	1000.0	862.8039667545387
pop_size_comparison21pop2	1	0.99990748824314	9788.470259985039	962.1594024098476	892.092846645572	805.2368205098562	653.3024138528574	997.9896232028316	791.2788805169646	813.1859126595857	641.4747409163884	530.0339472022863	703.2282913390487
pop_size_comparison21pop1	1	1.0006286227898273	8170.498690733283	861.3322432902498	855.9470799260846	1000.0	955.7000040768751	672.4476902215763	1000.0	1000.0	1000.0	1000.0	1000.0
pop_size_root_comparison21pop2	1	1.0001052460247821	9288.194006920161	1000.0	1000.0	843.8739287219379	662.6064131703218	831.4492918779519	973.2437445619154	1000.0	726.6365966094345	662.4310810424554	1000.0
ln_likelihood_comparison22pop2	1	1.000058323815269	8054.284882340796	874.470828234635	813.6335355323288	809.2838963645756	529.9088275920229	611.156240749203	742.8237306749106	866.7725299734784	899.4191460005135	927.7798968798386	1000.0
root_height_comparison22pop2	1	1.0000016957219755	9103.997026780373	1000.0	1000.0	1000.0	1000.0	635.4946028931845	973.6406812931174	1000.0	1000.0	840.9517216206345	1000.0
pop_size_comparison22pop2	1	1.0006197212099877	7942.253582546347	617.9479442657525	605.8112678953491	974.4450331795051	932.8307026917576	1000.0	845.3524744537041	584.297915891786	1000.0	1000.0	1000.0
pop_size_comparison22pop1	1	1.000418973797671	8889.205101009622	540.9765447393728	1000.0	818.1992314547188	1000.0	1000.0	876.6258999090418	1000.0	929.7051545873996	948.338384627169	844.2220772540883
pop_size_root_comparison22pop2	1	1.000437560867266	9020.607103770039	670.552795418205	852.0606945981559	970.7035441243729	1000.0	815.0887283675818	785.2149041284277	590.3081993915821	1000.0	831.4335109031674	1000.0
ln_likelihood	100	0.9997036483185282	9010.0	901.0	570.9285313649918	634.9936823440994	779.4225709439783	616.0249884432117	708.5235777647633	773.2112149025176	713.6841168409707	901.0	767.5196461846845
concentration	100	1.0023749376202746	3030.985041602974	265.7135564521636	316.31389018729914	265.6916182629966	323.2593440256881	350.5353512757434	232.4564992082442	266.29421893784183	354.49322481758986	264.93579911654865	320.20211437909563
ln_likelihood_comparison1pop2	100	0.9998325170993391	9010.0	691.2753291442581	901.0	901.0	517.7741648023506	763.4292788769342	580.5140240275566	624.7236634302812	756.1006192285549	864.0207503368042	901.0
root_height_comparison1pop2	100	0.9999510819418979	6659.760463827106	901.0	458.266999723039	565.3338962959672	901.0	794.2032573059165	775.7390642441266	901.0	901.0	673.1503501890763	600.936065276491
pop_size_comparison1pop2	100	1.0002969277406768	6401.293172493643	794.8825908736817	644.9820345655758	901.0	742.654937498224	583.2587745676982	749.8956458684042	662.7881914224137	901.0	882.7270971905245	667.7739386121257
pop_size_comparison1pop1	100	0.9995975854540199	8842.380371208312	690.9411650550948	901.0	803.0942516567654	663.6997936725884	872.2510054156211	828.8723401375489	885.4955552506005	704.0920610047418	832.1212449923788	754.667452276987
pop_size_root_comparison1pop2	100	0.9998483219531266	7726.280937030737	798.0289269029346	901.0	748.0818189889621	901.0	901.0	788.7298101416776	777.2969135901267	568.9563747015986	901.0	899.8407753835965
ln_likelihood_comparison2pop1	100	0.9998135268645416	8169.91231172731	901.0	675.8728226731445	901.0	819.6726175328608	901.0	684.6823909991194	780.1936144347394	901.0	417.5026922435027	901.0
root_height_comparison2pop1	100	1.0004594344650637	8998.20940079154	901.0	901.0	738.9784848932393	853.4227917037531	774.8725007791732	901.0	697.2712099251607	901.0	901.0	768.8946356300783
pop_size_comparison2pop1	100	1.0004006607146885	6598.811911570032	899.1986635248246	697.0300295666045	749.8529802847739	578.3688056244797	771.0096240264634	581.8723934145131	731.0737673163469	654.9756692404774	901.0	821.0638641824589
pop_size_comparison2pop2	100	1.000119999215311	8273.422053391823	901.0	851.59509171076	901.0	603.892970434938	867.16326888951	796.6599260392778	891.1296470055357	889.033460397427	901.0	630.6763682311595
pop_size_root_comparison2pop1	100	1.0002724387377284	7927.83228212245	866.3205082738909	901.0	767.0951349461752	539.971626571964	610.9621266502559	901.0	901.0	651.0231934335453	895.2130401853179	621.6868303741636
ln_likelihood_comparison3pop1	100	1.0003346782751787	8403.970629557094	901.0	703.6878543256936	901.0	901.0	657.2599411472662	901.0	901.0	901.0	716.6275441460097	875.3834332729172
root_height_comparison3pop1	100	0.9996926026683634	8622.486152204572	887.6431307296554	544.229193277166	749.6772488258437	901.0	901.0	790.7926232474995	901.0	756.2202083514617	901.0	767.459190611345
pop_size_comparison3pop1	100	1.0003316104517974	7341.7170848681835	799.2005754357458	584.3849529442963	869.2525966776894	778.2462107498496	901.0	815.7531414352952	519.9236034562429	881.3967793640265	897.374232957656	901.0
pop_size_comparison3pop2	100	1.0001350284772415	8908.5847911897	775.5167089644008	901.0	864.6904606284323	901.0	901.0	901.0	582.1276091009079	901.0	707.3996254645692	901.0
pop_size_root_comparison3pop1	100	1.000492682217975	9010.0	710.6293159398189	901.0	901.0	901.0	901.0	780.4381732781429	812.8152033571055	901.0	901.0	901.0
ln_likelihood_comparison4pop2	100	1.0008065063534526	8257.922104679634	850.577374581288	678.3776830132745	856.6878989825854	770.1646986219763	901.0	773.8226090205412	901.0	844.446569450586	901.0	730.7417343077626
root_height_comparison4pop2	100	1.0000010072101666	7838.018309122497	901.0	843.0724309782338	901.0	901.0	901.0	901.0	869.1656008039993	901.0	886.8702137086001	663.5899048037617
pop_size_comparison4pop2	100	1.000130684721121	7824.208948397338	690.5121281446162	730.8159306275729	811.9419033426867	864.2457887883477	901.0	901.0	901.0	881.6107547445091	871.9944491860255	486.9029228620166
pop_size_comparison4pop1	100	1.0002947708764693	9010.0	901.0	901.0	636.3780946331636	657.8009172303808	901.0	866.6848424521814	530.7096393340041	901.0	822.4988636814838	792.8408995504229
pop_size_root_comparison4pop2	100	1.000022194602554	8471.65354208937	901.0	748.55215968726	649.9258813238984	672.0469115037796	828.3887097633143	901.0	797.0155721131787	901.0	738.4287399036617	442.8825501316554
ln_likelihood_comparison5pop1	100	0.9997854017576671	8167.869964686022	860.5757599420974	744.3822487416436	492.65246946450293	600.1152076780769	901.0	901.0	901.0	901.0	851.2124223701134	716.0308687279996
