model	post_prob	cumulative_post_prob	prior_prob	bf
0,1,0,0,2,1,3,0,0,4,5,1,6,1,1,7,8,7,7,1,9,3	0.000111111	0.601556	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,1,6,1,1,7,7,7,7,8,9,1	0.000111111	0.601667	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,1,6,1,1,7,7,7,7,5,6,4	0.000111111	0.601778	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,1,6,1,1,7,7,7,7,3,8,1	0.000111111	0.601889	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,1,6,1,1,7,7,7,7,1,8,1	0.000111111	0.602	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,1,6,1,1,7,7,7,7,1,6,1	0.000111111	0.602111	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,1,6,1,1,7,7,7,7,1,2,1	0.000111111	0.602222	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,1,6,1,1,0,7,8,8,9,6,4	0.000111111	0.602333	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,1,6,1,1,0,7,7,7,3,8,3	0.000111111	0.602444	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,1,6,1,1,0,7,7,7,1,8,1	0.000111111	0.602556	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,1,6,1,1,7,8,9,9,1,4,10	0.000111111	0.602667	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,1,6,1,1,0,7,7,7,1,2,1	0.000111111	0.602778	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,1,4,5,1,6,6,6,6,1,7,1	0.000111111	0.602889	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,1,4,3,6,7,7,7,7,1,4,3	0.000111111	0.603	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,1,4,3,3,6,6,6,6,7,8,9	0.000111111	0.603111	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,1,4,3,1,6,6,6,6,1,7,3	0.000111111	0.603222	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,1,4,1,6,7,8,7,8,6,9,1	0.000111111	0.603333	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,1,4,1,6,7,7,7,8,1,9,1	0.000111111	0.603444	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,1,4,1,6,7,7,7,7,3,8,3	0.000111111	0.603556	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,1,4,1,5,0,6,6,6,3,7,3	0.000111111	0.603667	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,1,4,1,1,6,7,7,7,1,8,1	0.000111111	0.603778	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,1,4,1,1,6,7,6,6,1,4,3	0.000111111	0.603889	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,1,4,1,1,6,6,6,6,7,4,1	0.000111111	0.604	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,1,4,1,1,6,6,6,6,1,7,1	0.000111111	0.604111	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,1,6,7,7,8,8,8,8,1,9,1	0.000111111	0.604222	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,3,6,3,3,7,7,7,7,1,8,1	0.000111111	0.604333	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,3,6,1,7,0,8,8,9,10,11,1	0.000111111	0.604444	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,3,6,1,3,7,7,7,7,1,8,9	0.000111111	0.604556	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,3,4,6,3,0,7,7,7,1,8,6	0.000111111	0.604667	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,3,4,3,3,6,7,7,7,3,8,1	0.000111111	0.604778	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,3,4,3,3,6,6,6,7,3,8,1	0.000111111	0.604889	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,3,4,3,3,6,6,6,6,1,7,1	0.000111111	0.605	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,3,4,3,1,6,7,7,6,1,4,8	0.000111111	0.605111	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,3,4,3,1,6,6,6,6,3,4,1	0.000111111	0.605222	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,3,4,1,6,7,8,8,8,3,9,1	0.000111111	0.605333	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,3,4,1,6,7,7,7,7,1,8,1	0.000111111	0.605444	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,3,4,1,3,6,7,7,7,1,2,1	0.000111111	0.605556	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,3,4,1,1,6,6,6,6,1,4,1	0.000111111	0.605667	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,1,6,7,7,8,8,8,8,1,9,10	0.000111111	0.605778	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,4,4,5,4,4,6,7,8,7,4,9,10	0.000111111	0.605889	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,1,6,7,5,8,8,8,8,1,9,10	0.000111111	0.606	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,1,6,7,3,8,9,9,8,7,6,4	0.000111111	0.606111	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,1,6,7,1,8,8,8,8,1,6,3	0.000111111	0.606222	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,1,6,4,1,7,8,8,7,1,9,1	0.000111111	0.606333	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,1,6,3,7,8,8,8,8,1,6,1	0.000111111	0.606444	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,1,6,3,5,0,7,7,7,1,2,1	0.000111111	0.606556	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,1,6,3,3,7,8,8,9,1,10,3	0.000111111	0.606667	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,1,6,3,3,7,7,7,7,3,6,3	0.000111111	0.606778	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,1,6,1,7,8,8,8,8,9,6,1	0.000111111	0.606889	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,1,6,1,7,0,8,8,8,1,9,7	0.000111111	0.607	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,1,6,1,7,0,8,8,8,1,6,3	0.000111111	0.607111	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,1,6,1,5,7,8,8,8,9,6,4	0.000111111	0.607222	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,5,1,6,1,4,7,7,7,7,3,2,1	0.000111111	0.607333	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,0,4,4,1,5,6,7,7,6,1,8,3	0.000111111	0.607444	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,0,5,6,1,1,7,7,7,7,5,8,9	0.000111111	0.607556	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,0,5,6,1,1,0,7,7,7,8,6,3	0.000111111	0.607667	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,0,5,4,3,1,6,7,7,7,1,8,9	0.000111111	0.607778	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,0,5,4,1,6,7,7,7,7,1,8,9	0.000111111	0.607889	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,0,5,4,1,1,6,7,7,7,1,4,3	0.000111111	0.608	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,0,5,2,1,1,6,6,6,6,1,7,4	0.000111111	0.608111	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,0,4,5,6,7,8,9,9,9,10,11,4	0.000111111	0.608222	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,0,4,5,4,1,6,6,6,6,4,5,3	0.000111111	0.608333	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,0,4,5,3,3,6,6,6,6,3,5,3	0.000111111	0.608444	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,0,4,5,1,6,7,8,8,7,4,5,1	0.000111111	0.608556	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,0,4,5,1,3,6,6,6,6,3,2,7	0.000111111	0.608667	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,0,4,5,1,1,6,6,6,6,1,7,4	0.000111111	0.608778	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,0,4,5,1,1,6,6,6,6,1,5,3	0.000111111	0.608889	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,0,4,5,1,1,0,6,6,6,1,7,1	0.000111111	0.609	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,0,5,6,1,1,7,7,8,7,9,10,11	0.000111111	0.609111	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,0,3,5,6,7,8,8,8,8,7,4,3	0.000111111	0.609222	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,0,3,5,4,1,6,7,7,8,3,9,10	0.000111111	0.609333	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,0,3,5,3,6,7,8,8,8,6,9,3	0.000111111	0.609444	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,0,3,5,3,6,7,7,7,7,3,5,4	0.000111111	0.609556	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,0,3,5,3,3,6,7,7,7,1,2,3	0.000111111	0.609667	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,0,3,5,3,3,6,7,6,6,4,8,3	0.000111111	0.609778	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,0,3,5,3,3,6,6,6,6,3,5,3	0.000111111	0.609889	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,0,3,5,3,3,6,6,6,6,1,5,7	0.000111111	0.61	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,0,3,5,3,1,6,6,6,6,1,2,1	0.000111111	0.610111	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,0,3,5,1,3,6,7,7,7,8,2,8	0.000111111	0.610222	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,0,3,5,1,1,6,6,6,6,4,7,4	0.000111111	0.610333	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,0,3,5,1,1,6,6,6,6,4,7,1	0.000111111	0.610444	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,0,3,5,1,1,6,6,6,6,1,7,1	0.000111111	0.610556	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,1,1,4,5,5,6,6,6,6,5,4,1	0.000111111	0.610667	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,4,4,5,4,4,6,6,6,6,4,5,4	0.000111111	0.610778	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,3,5,4,3,3,0,6,6,6,7,8,1	0.000111111	0.610889	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,3,3,5,3,3,6,6,6,6,1,7,1	0.000111111	0.611	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,3,3,5,1,6,7,7,7,7,1,8,9	0.000111111	0.611111	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,3,1,5,6,3,7,7,0,7,1,2,3	0.000111111	0.611222	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,3,1,4,1,1,5,5,5,5,1,4,1	0.000111111	0.611333	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,1,3,5,6,1,7,7,7,7,8,5,3	0.000111111	0.611444	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,1,3,5,1,1,6,6,6,6,1,7,1	0.000111111	0.611556	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,1,3,4,1,1,5,5,5,5,3,6,4	0.000111111	0.611667	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,1,1,5,6,3,7,8,8,8,3,5,3	0.000111111	0.611778	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,1,1,5,1,1,6,7,7,7,8,9,1	0.000111111	0.611889	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,1,1,5,1,1,6,7,7,7,1,8,3	0.000111111	0.612	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,1,1,5,1,1,6,6,6,6,7,2,8	0.000111111	0.612111	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,1,1,5,1,1,6,6,6,6,1,4,7	0.000111111	0.612222	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,3,0,3,4,3,1,5,5,5,5,3,4,3	0.000111111	0.612333	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,1,1,4,1,5,6,6,6,6,5,7,1	0.000111111	0.612444	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,1,1,4,1,5,0,6,6,6,7,4,3	0.000111111	0.612556	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,1,1,4,1,1,5,5,5,5,1,6,4	0.000111111	0.612667	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,1,1,4,1,1,5,5,5,5,1,6,3	0.000111111	0.612778	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,0,5,6,7,7,8,9,9,9,1,2,1	0.000111111	0.612889	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,0,5,6,7,5,8,8,8,9,3,10,3	0.000111111	0.613	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,0,5,6,7,5,8,8,8,8,5,9,5	0.000111111	0.613111	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,0,5,6,5,5,0,7,7,7,8,4,1	0.000111111	0.613222	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,0,5,6,5,3,7,7,7,7,8,9,4	0.000111111	0.613333	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,0,5,6,5,1,7,7,7,7,8,9,4	0.000111111	0.613444	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,0,5,6,1,7,8,9,9,8,5,6,5	0.000111111	0.613556	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,0,5,6,1,7,8,8,8,8,3,9,3	0.000111111	0.613667	<1e-06	>111.123
0,1,0,0,2,1,3,0,0,4,0,5,6,1,1,7,8,8,8,1,9,5	0.000111111	0.613778	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,4,5,6,4,6,7,0,8,8,8,9,10,11	0.000111111	0.613889	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,1,4,1,5,1,1,6,7,6,6,1,8,1	0.000111111	0.614	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,1,4,1,5,1,1,6,6,6,6,1,2,7	0.000111111	0.614111	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,1,3,5,6,1,1,7,8,8,9,1,10,1	0.000111111	0.614222	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,1,3,1,5,1,6,7,7,7,7,1,5,8	0.000111111	0.614333	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,1,3,1,5,1,1,6,7,7,6,1,8,1	0.000111111	0.614444	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,1,3,1,5,1,1,6,6,6,6,7,8,1	0.000111111	0.614556	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,1,3,1,5,1,1,6,6,6,6,1,5,1	0.000111111	0.614667	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,1,3,1,5,1,1,0,6,6,6,7,8,1	0.000111111	0.614778	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,1,3,1,5,1,1,0,6,6,6,1,5,1	0.000111111	0.614889	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,1,1,1,5,1,1,6,6,6,6,1,5,1	0.000111111	0.615	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,1,0,5,6,7,1,8,8,8,8,1,9,1	0.000111111	0.615111	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,1,0,1,5,1,1,6,7,8,6,9,2,1	0.000111111	0.615222	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,4,5,6,7,8,1,0,9,9,9,1,10,1	0.000111111	0.615333	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,4,5,6,4,6,7,8,8,8,8,7,9,1	0.000111111	0.615444	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,1,4,1,5,1,1,6,7,7,8,1,9,1	0.000111111	0.615556	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,4,5,4,6,1,7,8,9,9,9,4,2,4	0.000111111	0.615667	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,4,5,4,6,1,4,7,7,7,7,1,8,6	0.000111111	0.615778	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,4,5,1,6,1,7,8,8,8,8,1,6,1	0.000111111	0.615889	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,4,5,1,6,1,1,7,8,8,9,1,4,1	0.000111111	0.616	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,4,5,1,6,1,1,7,8,8,8,1,9,1	0.000111111	0.616111	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,4,5,1,6,1,1,7,7,8,7,1,6,1	0.000111111	0.616222	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,4,5,1,4,1,1,6,7,7,7,1,8,1	0.000111111	0.616333	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,4,5,1,4,1,1,6,7,6,6,1,8,1	0.000111111	0.616444	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,4,5,1,4,1,1,6,6,6,6,1,7,1	0.000111111	0.616556	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,4,3,5,6,1,7,8,8,8,8,9,6,5	0.000111111	0.616667	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,4,3,5,6,1,1,7,7,7,7,1,6,1	0.000111111	0.616778	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,4,3,5,4,6,1,7,7,7,7,1,8,1	0.000111111	0.616889	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,4,3,5,4,1,1,0,6,6,6,1,4,1	0.000111111	0.617	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,5,3,1,5,1,1,0,6,6,6,7,8,5	0.000111111	0.617111	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,5,6,7,5,6,7,8,9,9,10,5,11,12	0.000111111	0.617222	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,5,6,1,7,1,8,9,10,10,10,8,11,12	0.000111111	0.617333	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,5,6,1,7,1,1,8,9,8,8,1,7,1	0.000111111	0.617444	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,5,6,1,7,1,1,0,8,8,8,1,9,1	0.000111111	0.617556	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,5,6,1,5,7,7,0,8,8,8,1,2,1	0.000111111	0.617667	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,5,6,1,5,1,1,7,7,7,7,1,8,1	0.000111111	0.617778	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,5,4,6,5,1,1,7,7,7,7,1,5,8	0.000111111	0.617889	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,5,4,1,5,1,1,6,6,6,6,7,5,1	0.000111111	0.618	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,5,3,5,6,1,1,0,0,0,0,1,2,1	0.000111111	0.618111	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,5,3,1,6,1,7,8,9,9,9,1,10,11	0.000111111	0.618222	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,5,3,1,6,1,1,7,7,7,7,8,6,1	0.000111111	0.618333	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,5,3,1,5,6,7,8,8,8,8,9,10,11	0.000111111	0.618444	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,5,3,1,5,1,1,6,6,6,6,1,7,1	0.000111111	0.618556	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,5,3,1,5,1,1,6,6,6,6,1,5,1	0.000111111	0.618667	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,4,3,1,5,1,6,7,8,8,8,1,5,1	0.000111111	0.618778	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,5,3,1,5,1,1,0,6,6,6,1,7,1	0.000111111	0.618889	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,5,1,5,6,7,1,0,8,8,8,1,2,1	0.000111111	0.619	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,5,0,6,7,1,1,8,8,8,9,1,10,1	0.000111111	0.619111	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,5,0,5,2,6,6,0,7,7,7,8,9,5	0.000111111	0.619222	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,5,0,1,6,1,1,7,7,7,7,1,8,1	0.000111111	0.619333	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,5,0,1,5,1,6,7,7,7,7,1,5,1	0.000111111	0.619444	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,1,5,6,7,1,1,8,8,8,9,10,7,11	0.000111111	0.619556	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,1,5,1,6,7,1,8,8,8,8,1,6,1	0.000111111	0.619667	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,1,5,1,6,1,7,8,9,8,8,1,10,1	0.000111111	0.619778	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,1,5,1,6,1,1,7,8,8,8,1,6,1	0.000111111	0.619889	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,1,5,1,6,1,1,7,7,7,7,1,8,9	0.000111111	0.62	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,1,4,1,5,1,6,7,8,8,8,9,2,1	0.000111111	0.620111	<1e-06	>111.123
0,1,0,0,2,1,1,3,4,1,4,1,5,1,6,7,8,8,8,1,9,1	0.000111111	0.620222	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,5,1,6,7,8,9,9,9,9,4,10,4	0.000111111	0.620333	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,1,1,1,4,1,1,5,5,5,5,1,6,1	0.000111111	0.620444	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,1,0,1,4,1,1,5,5,5,5,1,2,6	0.000111111	0.620556	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,1,0,1,4,1,1,5,5,5,5,1,2,1	0.000111111	0.620667	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,5,6,7,8,9,10,11,11,11,1,12,1	0.000111111	0.620778	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,5,6,7,8,1,0,9,9,9,10,11,12	0.000111111	0.620889	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,5,6,7,6,1,8,8,8,8,6,7,4	0.000111111	0.621	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,5,6,7,1,8,9,9,9,9,4,10,6	0.000111111	0.621111	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,5,6,7,1,8,0,9,9,9,1,2,1	0.000111111	0.621222	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,5,6,7,1,1,8,9,9,9,6,7,4	0.000111111	0.621333	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,5,6,7,1,1,8,8,8,8,1,9,6	0.000111111	0.621444	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,5,6,2,7,7,8,8,8,8,9,4,7	0.000111111	0.621556	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,5,5,6,5,5,7,7,8,7,5,9,4	0.000111111	0.621667	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,5,4,6,7,1,0,8,8,8,4,9,4	0.000111111	0.621778	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,5,1,6,7,8,9,10,10,10,7,2,11	0.000111111	0.621889	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,1,1,1,4,1,1,5,5,5,5,1,6,7	0.000111111	0.622	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,5,1,6,7,7,8,9,9,9,1,10,4	0.000111111	0.622111	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,5,1,6,7,7,8,9,8,8,1,10,1	0.000111111	0.622222	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,5,1,6,7,5,8,9,9,8,3,10,11	0.000111111	0.622333	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,5,1,6,7,1,8,8,8,8,4,6,4	0.000111111	0.622444	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,5,1,6,7,1,8,8,8,8,1,6,1	0.000111111	0.622556	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,5,1,6,5,1,7,7,7,7,1,2,5	0.000111111	0.622667	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,5,1,6,4,1,0,7,7,7,1,8,1	0.000111111	0.622778	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,5,1,6,1,7,8,8,8,8,9,10,4	0.000111111	0.622889	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,5,1,6,1,7,8,8,8,8,1,9,1	0.000111111	0.623	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,5,1,6,1,7,8,8,8,8,1,6,9	0.000111111	0.623111	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,5,1,6,1,7,8,8,8,8,1,4,1	0.000111111	0.623222	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,5,1,6,1,7,0,8,8,8,4,9,1	0.000111111	0.623333	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,5,1,6,1,4,7,7,7,7,1,6,4	0.000111111	0.623444	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,1,4,1,5,1,1,6,6,6,6,1,7,1	0.000111111	0.623556	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,4,3,1,5,1,6,7,7,7,7,1,5,8	0.000111111	0.623667	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,4,3,1,5,1,1,6,6,6,6,7,8,4	0.000111111	0.623778	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,4,3,1,5,1,1,6,6,6,6,7,5,8	0.000111111	0.623889	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,4,3,1,5,1,1,6,6,6,6,1,7,5	0.000111111	0.624	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,4,3,1,5,1,1,6,6,6,6,1,5,1	0.000111111	0.624111	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,4,3,1,5,1,1,6,6,6,6,1,4,1	0.000111111	0.624222	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,4,3,1,5,1,1,0,6,6,6,1,7,1	0.000111111	0.624333	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,4,3,1,4,1,5,6,6,6,6,1,4,7	0.000111111	0.624444	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,4,1,5,4,1,6,7,8,9,7,6,10,1	0.000111111	0.624556	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,4,1,1,5,1,1,6,6,6,7,4,5,1	0.000111111	0.624667	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,4,1,1,5,1,1,0,6,6,6,1,7,4	0.000111111	0.624778	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,4,0,1,4,1,1,0,5,5,5,1,4,1	0.000111111	0.624889	<1e-06	>111.123
0,1,0,0,2,1,1,3,3,1,4,5,6,1,1,7,8,8,7,1,2,1	0.000111111	0.625	<1e-06	>111.123
