parameter	burnin	psrf	ess_concat	ess_0	ess_1	ess_2	ess_3	ess_4	ess_5	ess_6	ess_7	ess_8	ess_9
ln_likelihood_comparison11pop1	600	1.0002428163494643	4010.0	345.6401594949394	401.0	336.94735259170346	366.0058051978002	401.0	401.0	401.0	401.0	401.0	397.7968273243735
root_height_comparison11pop1	600	0.999629104545542	3586.5554756760052	347.8439656035718	401.0	198.11665275547242	276.07661009820777	396.59581385344734	375.8801820010003	329.2527143154781	254.48652824640934	171.30493236893975	260.48770437917227
pop_size_comparison11pop1	600	0.9998087831744746	3918.032919769919	348.8760180335098	401.0	401.0	401.0	401.0	401.0	374.4651431109447	401.0	401.0	291.4657239302793
pop_size_comparison11pop2	600	0.9992513376813453	2517.438852253676	228.6444222661465	401.0	225.9616029390281	286.2942035901073	272.5976779550007	302.59346926974456	401.0	401.0	194.1815787789569	200.84406432812105
pop_size_root_comparison11pop1	600	1.000088219281524	4010.0	345.3081135074157	401.0	294.81087609722675	324.4426191033921	401.0	401.0	355.60196163200857	401.0	387.97420903814526	382.87983533744386
ln_likelihood	700	1.000494982980653	3010.0	301.0	295.3280313784245	301.0	227.4167106842551	301.0	301.0	268.1984310551452	301.0	301.0	301.0
concentration	700	0.9997010046359515	2518.848128856122	225.42976170711813	155.7933118390917	301.0	301.0	301.0	301.0	284.6632451543785	112.1560019321389	167.4976898220861	301.0
ln_likelihood_comparison2pop1	700	1.0010632124268093	2714.84717135142	301.0	301.0	276.0701928985942	301.0	301.0	301.0	176.2906784804363	195.50910975586336	301.0	301.0
root_height_comparison2pop1	700	1.0000086082683746	3010.0	301.0	301.0	261.8659163042872	301.0	301.0	301.0	301.0	220.43621070827388	301.0	225.50374103857598
pop_size_comparison2pop1	700	0.9996439845787252	3010.0	179.95728272049396	301.0	301.0	301.0	301.0	211.79213766085903	283.40847259227945	154.82795951309245	301.0	274.44904107875107
pop_size_comparison2pop2	700	1.0039472984441706	2656.496628394469	270.5693007357967	285.9064392377067	301.0	268.53146656317125	167.19690185784287	301.0	301.0	301.0	301.0	301.0
pop_size_root_comparison2pop1	700	1.0016607728393714	3010.0	268.96547820012137	262.94830215049933	294.20217084412	301.0	284.1079621234752	266.4120036876904	301.0	180.04456537939197	301.0	300.8817920727437
ln_likelihood_comparison3pop1	700	0.9988259228181111	3010.0	301.0	301.0	301.0	206.63981993564212	301.0	289.6380452760952	295.52785592171136	220.399247667528	274.00995831231927	301.0
root_height_comparison3pop1	700	0.9995313968653334	3010.0	209.95937259323907	220.9109116146652	301.0	301.0	201.6180069704909	301.0	293.052099745723	276.64357197266605	301.0	301.0
pop_size_comparison3pop1	700	0.9996616756496983	3010.0	249.78607858784315	301.0	301.0	189.6081919878479	245.64349554197452	301.0	301.0	301.0	282.55119321580923	259.938118464503
pop_size_comparison3pop2	700	1.0008737479578105	3010.0	301.0	205.29245398965787	301.0	301.0	288.9442066469563	301.0	138.01984521289324	222.94882235748958	301.0	208.7216060120437
pop_size_root_comparison3pop1	700	1.000475731581906	3010.0	288.5050063095747	301.0	228.40137340525735	301.0	301.0	297.74979217777474	301.0	301.0	201.51120525892662	301.0
ln_likelihood_comparison7pop1	700	0.99908030546709	3010.0	239.35456363022968	301.0	301.0	300.93015029529545	301.0	273.4053272526626	301.0	172.8389794655766	257.25149172972175	301.0
root_height_comparison7pop1	700	1.0002140609396164	3010.0	301.0	191.0113804177064	270.21392872310037	301.0	285.44428934735015	285.2128470654321	223.8332091423024	221.9871655949124	301.0	301.0
pop_size_comparison7pop1	700	0.9995849139499072	3010.0	232.9977289400345	301.0	301.0	218.8340480123767	301.0	226.63368171939976	301.0	281.5885644212426	212.28215061541795	301.0
pop_size_comparison7pop2	700	1.000582546689427	2808.999343026251	242.11889768942453	277.6679690145677	205.93228417986873	301.0	253.8655940852203	301.0	209.23409109079	301.0	301.0	301.0
pop_size_root_comparison7pop1	700	0.9998971951275388	3010.0	252.11796668810788	301.0	271.2155335051627	301.0	301.0	301.0	301.0	257.93357586478606	165.97266327992148	301.0
ln_likelihood_comparison8pop1	700	1.0013742547917122	2456.92668841616	213.57463303898078	257.0717031792673	232.11779478937385	301.0	301.0	301.0	265.72863840384827	301.0	301.0	301.0
root_height_comparison8pop1	700	0.9993761367099864	3010.0	186.29456499294054	240.69739241990564	255.48868699277295	301.0	301.0	264.7778238883506	256.78758742933627	301.0	290.17777738867886	301.0
pop_size_comparison8pop1	700	1.0000322733185767	3010.0	240.68470336171117	301.0	301.0	301.0	301.0	301.0	218.8240081670197	301.0	301.0	301.0
pop_size_comparison8pop2	700	1.0005476700571347	3010.0	301.0	301.0	301.0	279.76754428014146	281.07037274578926	248.1983241393495	264.04663325739875	301.0	300.4170258491673	301.0
pop_size_root_comparison8pop1	700	0.9999889657317099	3010.0	196.7914798451011	170.23801784677661	301.0	154.47522987349743	301.0	286.8664152191506	242.92207718960236	301.0	301.0	301.0
ln_likelihood_comparison10pop1	700	0.9997485927332405	3010.0	301.0	182.7160781327525	253.71647595793632	301.0	301.0	163.68135961113447	241.6944187189263	301.0	149.55736664204716	301.0
root_height_comparison10pop1	700	0.9996204938938481	3006.4222360222443	301.0	301.0	225.59205643920814	301.0	301.0	301.0	245.19904375379673	301.0	177.9280239401415	301.0
pop_size_comparison10pop1	700	1.0002453801700473	3010.0	273.94717389310324	301.0	301.0	301.0	301.0	290.2191837887614	301.0	301.0	301.0	301.0
pop_size_comparison10pop2	700	0.9998833033541623	2973.4923956705657	179.46279655486168	288.5052650966524	196.0199713474152	301.0	244.88820568210522	301.0	301.0	301.0	276.66780518086375	154.1043846897898
pop_size_root_comparison10pop1	700	0.9996267008425654	3010.0	234.6563640572597	301.0	211.06277853186893	301.0	301.0	301.0	301.0	301.0	301.0	174.8368073109871
ln_likelihood_comparison11pop1	700	1.0002802592376643	3010.0	301.0	301.0	301.0	251.41414730947622	301.0	301.0	301.0	301.0	301.0	208.07261165204696
root_height_comparison11pop1	700	1.00063483864069	2253.7816225050533	209.62937629688943	234.32330858429393	232.14449417295916	301.0	301.0	228.75148963624363	234.48229072189505	230.0518340941337	222.3213964063047	139.7364924420244
pop_size_comparison11pop1	700	0.9999969299144152	3010.0	301.0	301.0	301.0	301.0	301.0	301.0	301.0	277.33914606384684	301.0	222.12244215351944
pop_size_comparison11pop2	700	1.0007538394560984	1949.8389856614465	155.25648628831098	234.94254721705673	273.62823089292715	301.0	301.0	232.35206239298947	248.48507007785136	301.0	158.06542621770188	138.64784143720343
pop_size_root_comparison11pop1	700	0.9999305065160304	3010.0	301.0	301.0	301.0	176.07562889068663	301.0	279.18445970042654	284.58330278075323	301.0	301.0	251.71804213815471
ln_likelihood	800	1.0003028870512725	2010.0	201.0	180.4359459675179	201.0	201.0	201.0	201.0	201.0	201.0	201.0	201.0
concentration	800	1.0004588877870049	1903.754965400765	182.85340264148414	201.0	201.0	195.0205508796103	162.04583680865204	201.0	193.30121227642206	144.0716054160555	91.03726740685671	128.31172807756175
ln_likelihood_comparison2pop1	800	1.000552473470028	1931.9696631203774	201.0	122.76657362444725	143.11940142752374	201.0	201.0	170.1993500719294	177.0545962008945	179.52182028185683	201.0	201.0
root_height_comparison2pop1	800	0.9990374387502216	2010.0	173.01455906599236	184.7798371263354	161.36488073349508	201.0	201.0	201.0	162.5837985050232	142.2409039963494	201.0	118.95960789606544
pop_size_comparison2pop1	800	0.9984489620682448	2010.0	153.1118235924361	201.0	201.0	201.0	201.0	171.92588200785335	201.0	126.76577929274784	201.0	201.0
pop_size_comparison2pop2	800	1.00432284200028	1489.5219381903905	201.0	201.0	179.06313058135459	150.62738736133585	119.87957874797632	201.0	175.50182438421956	201.0	201.0	201.0
pop_size_root_comparison2pop1	800	1.0015360550994878	2010.0	189.66228252626493	179.7609912558642	201.0	201.0	177.7209820935763	201.0	201.0	185.40349760237305	201.0	201.0
ln_likelihood_comparison3pop1	800	0.9982234893640836	2010.0	201.0	181.47616488522542	193.99436302253437	84.9308350891709	201.0	153.71413726583597	201.0	114.31032418183706	201.0	189.44307647333457
root_height_comparison3pop1	800	0.999060497145437	2010.0	140.42252227508212	201.0	201.0	146.90738920848938	171.29022768130585	201.0	199.56798038877847	153.24930921159438	201.0	201.0
