number	PRI.div.model	density	PRI.Psi	density	PRI.E.t	density	PRI.omega	density	PRI.cv	density
845	827.258	0.00237965	8.6036	0.0508607	0.00495092	1.55494e-25	0.00771372	7.28256e-09	1.71819	4.16666e-09
846	828.237	0.00244858	8.61261	0.0503603	0.00495666	1.36921e-25	0.00772286	6.47318e-09	1.72022	3.64947e-09
847	829.216	0.00251863	8.62162	0.049863	0.00496239	1.21748e-25	0.00773199	5.74886e-09	1.72226	3.19517e-09
848	830.195	0.00258979	8.63063	0.0493692	0.00496813	1.09348e-25	0.00774113	5.10126e-09	1.72429	2.79633e-09
849	831.174	0.00266203	8.63964	0.0488792	0.00497386	9.92066e-26	0.00775027	4.52276e-09	1.72633	2.44635e-09
850	832.153	0.00273531	8.64865	0.0483936	0.0049796	9.09016e-26	0.00775941	4.00646e-09	1.72837	2.1394e-09
851	833.132	0.00280961	8.65766	0.0479128	0.00498533	8.40891e-26	0.00776855	3.54609e-09	1.7304	1.87032e-09
852	834.111	0.00288489	8.66667	0.047437	0.00499107	7.84876e-26	0.00777769	3.13595e-09	1.73244	1.63455e-09
853	835.09	0.00296112	8.67568	0.0469667	0.0049968	7.38671e-26	0.00778683	2.77089e-09	1.73447	1.42808e-09
854	836.069	0.00303826	8.68468	0.0465024	0.00500254	7.00401e-26	0.00779597	2.44625e-09	1.73651	1.24733e-09
855	837.048	0.00311628	8.69369	0.0460445	0.00500827	6.68535e-26	0.00780511	2.15781e-09	1.73855	1.0892e-09
856	838.027	0.00319512	8.7027	0.0455932	0.00501401	6.41827e-26	0.00781425	1.90176e-09	1.74058	9.50896e-10
857	839.006	0.00327476	8.71171	0.045149	0.00501974	6.1926e-26	0.00782339	1.67468e-09	1.74262	8.3e-10
858	839.985	0.00335515	8.72072	0.0447123	0.00502548	6.00009e-26	0.00783253	1.47345e-09	1.74465	7.24363e-10
859	840.964	0.00343623	8.72973	0.0442834	0.00503121	5.83403e-26	0.00784167	1.29531e-09	1.74669	6.32099e-10
860	841.943	0.00351796	8.73874	0.0438627	0.00503695	5.68898e-26	0.00785081	1.13773e-09	1.74872	5.51548e-10
861	842.922	0.0036003	8.74775	0.0434504	0.00504268	5.56052e-26	0.00785995	9.98478e-10	1.75076	4.81252e-10
862	843.901	0.00368318	8.75676	0.0430468	0.00504842	5.44508e-26	0.00786909	8.75524e-10	1.7528	4.19929e-10
863	844.88	0.00376657	8.76577	0.0426522	0.00505415	5.33978e-26	0.00787823	7.67059e-10	1.75483	3.66454e-10
864	845.859	0.00385039	8.77477	0.0422669	0.00505989	5.24229e-26	0.00788737	6.7146e-10	1.75687	3.19839e-10
865	846.838	0.0039346	8.78378	0.0418911	0.00506562	5.15074e-26	0.00789651	5.87276e-10	1.7589	2.79218e-10
866	847.817	0.00401914	8.79279	0.0415249	0.00507136	5.06364e-26	0.00790564	5.13211e-10	1.76094	2.43832e-10
867	848.796	0.00410395	8.8018	0.0411685	0.00507709	4.97979e-26	0.00791478	4.48105e-10	1.76297	2.13016e-10
868	849.775	0.00418898	8.81081	0.0408221	0.00508283	4.89825e-26	0.00792392	3.90927e-10	1.76501	1.86188e-10
869	850.754	0.00427415	8.81982	0.0404857	0.00508857	4.81827e-26	0.00793306	3.40755e-10	1.76705	1.62837e-10
870	851.733	0.00435941	8.82883	0.0401595	0.0050943	4.73926e-26	0.0079422	2.9677e-10	1.76908	1.42518e-10
871	852.712	0.0044447	8.83784	0.0398434	0.00510004	4.66077e-26	0.00795134	2.58243e-10	1.77112	1.24842e-10
872	853.691	0.00452995	8.84685	0.0395374	0.00510577	4.58246e-26	0.00796048	2.24524e-10	1.77315	1.09466e-10
873	854.67	0.0046151	8.85586	0.0392417	0.00511151	4.50408e-26	0.00796962	1.95045e-10	1.77519	9.60958e-11
874	855.649	0.00470008	8.86487	0.038956	0.00511724	4.42543e-26	0.00797876	1.69292e-10	1.77722	8.44696e-11
875	856.628	0.00478484	8.87387	0.0386804	0.00512298	4.3464e-26	0.0079879	1.46814e-10	1.77926	7.43613e-11
876	857.607	0.0048693	8.88288	0.0384147	0.00512871	4.26689e-26	0.00799704	1.27213e-10	1.7813	6.55732e-11
877	858.586	0.0049534	8.89189	0.0381587	0.00513445	4.18686e-26	0.00800618	1.10135e-10	1.78333	5.79331e-11
878	859.565	0.00503707	8.9009	0.0379123	0.00514018	4.1063e-26	0.00801532	9.52689e-11	1.78537	5.12907e-11
879	860.544	0.00512025	8.90991	0.0376753	0.00514592	4.02522e-26	0.00802446	8.23394e-11	1.7874	4.55153e-11
880	861.523	0.00520288	8.91892	0.0374474	0.00515165	3.94365e-26	0.0080336	7.11042e-11	1.78944	4.04931e-11
881	862.502	0.00528489	8.92793	0.0372284	0.00515739	3.86163e-26	0.00804274	6.13498e-11	1.79148	3.6125e-11
882	863.48	0.00536622	8.93694	0.037018	0.00516312	3.77922e-26	0.00805188	5.28887e-11	1.79351	3.23247e-11
883	864.459	0.0054468	8.94595	0.0368159	0.00516886	3.69648e-26	0.00806102	4.55558e-11	1.79555	2.90173e-11
884	865.438	0.00552657	8.95496	0.0366217	0.00517459	3.61349e-26	0.00807016	3.92062e-11	1.79758	2.61377e-11
885	866.417	0.00560548	8.96396	0.0364351	0.00518033	3.53033e-26	0.0080793	3.3713e-11	1.79962	2.36291e-11
886	867.396	0.00568345	8.97297	0.0362557	0.00518606	3.44707e-26	0.00808843	2.89648e-11	1.80165	2.14424e-11
887	868.375	0.00576043	8.98198	0.0360831	0.0051918	3.3638e-26	0.00809757	2.48642e-11	1.80369	1.95349e-11
888	869.354	0.00583636	8.99099	0.0359169	0.00519753	3.28061e-26	0.00810671	2.13261e-11	1.80573	1.78693e-11
889	870.333	0.00591119	9	0.0357566	0.00520327	3.19758e-26	0.00811585	1.82758e-11	1.80776	1.64136e-11
890	871.312	0.00598485	9.00901	0.0356017	0.005209	3.11479e-26	0.00812499	1.56486e-11	1.8098	1.51398e-11
891	872.291	0.0060573	9.01802	0.0354519	0.00521474	3.03234e-26	0.00813413	1.33876e-11	1.81183	1.40235e-11
892	873.27	0.00612849	9.02703	0.0353065	0.00522047	2.9503e-26	0.00814327	1.14436e-11	1.81387	1.30438e-11
893	874.249	0.00619835	9.03604	0.0351652	0.00522621	2.86877e-26	0.00815241	9.77356e-12	1.8159	1.21824e-11
894	875.228	0.00626685	9.04504	0.0350273	0.00523194	2.7878e-26	0.00816155	8.34015e-12	1.81794	1.14235e-11
895	876.207	0.00633393	9.05405	0.0348925	0.00523768	2.7075e-26	0.00817069	7.11093e-12	1.81998	1.07534e-11
896	877.186	0.00639956	9.06306	0.0347602	0.00524341	2.62792e-26	0.00817983	6.05773e-12	1.82201	1.01601e-11
897	878.165	0.00646368	9.07207	0.0346298	0.00524915	2.54914e-26	0.00818897	5.15614e-12	1.82405	9.63348e-12
898	879.144	0.00652627	9.08108	0.0345009	0.00525488	2.47123e-26	0.00819811	4.385e-12	1.82608	9.16445e-12
899	880.123	0.00658727	9.09009	0.0343729	0.00526062	2.39425e-26	0.00820725	3.72603e-12	1.82812	8.74532e-12
900	881.102	0.00664665	9.0991	0.0342452	0.00526635	2.31827e-26	0.00821639	3.1634e-12	1.83015	8.36939e-12
901	882.081	0.00670439	9.10811	0.0341175	0.00527209	2.24334e-26	0.00822553	2.68344e-12	1.83219	8.03084e-12
902	883.06	0.00676044	9.11712	0.0339891	0.00527783	2.16951e-26	0.00823467	2.27437e-12	1.83423	7.72465e-12
903	884.039	0.00681479	9.12613	0.0338596	0.00528356	2.09685e-26	0.00824381	1.92603e-12	1.83626	7.44644e-12
904	885.018	0.0068674	9.13513	0.0337285	0.0052893	2.02539e-26	0.00825294	1.62965e-12	1.8383	7.19246e-12
905	885.997	0.00691824	9.14414	0.0335952	0.00529503	1.95518e-26	0.00826208	1.3777e-12	1.84033	6.95942e-12
906	886.976	0.0069673	9.15315	0.0334594	0.00530077	1.88626e-26	0.00827122	1.16372e-12	1.84237	6.74451e-12
907	887.955	0.00701457	9.16216	0.0333205	0.0053065	1.81866e-26	0.00828036	9.82141e-13	1.84441	6.54527e-12
908	888.934	0.00706001	9.17117	0.0331781	0.00531224	1.75242e-26	0.0082895	8.28189e-13	1.84644	6.35958e-12
909	889.913	0.00710362	9.18018	0.0330318	0.00531797	1.68757e-26	0.00829864	6.97776e-13	1.84848	6.18561e-12
910	890.892	0.00714539	9.18919	0.0328811	0.00532371	1.62414e-26	0.00830778	5.87399e-13	1.85051	6.02179e-12
911	891.871	0.0071853	9.1982	0.0327257	0.00532944	1.56214e-26	0.00831692	4.94062e-13	1.85255	5.86674e-12
912	892.85	0.00722335	9.20721	0.0325651	0.00533518	1.50159e-26	0.00832606	4.15204e-13	1.85458	5.71929e-12
913	893.829	0.00725954	9.21622	0.0323991	0.00534091	1.44252e-26	0.0083352	3.48636e-13	1.85662	5.57842e-12
914	894.808	0.00729386	9.22523	0.0322273	0.00534665	1.38492e-26	0.00834434	2.92491e-13	1.85866	5.44325e-12
915	895.787	0.00732632	9.23423	0.0320493	0.00535238	1.32882e-26	0.00835348	2.4518e-13	1.86069	5.31303e-12
916	896.766	0.00735692	9.24324	0.031865	0.00535812	1.27422e-26	0.00836262	2.05347e-13	1.86273	5.18712e-12
917	897.745	0.00738565	9.25225	0.0316739	0.00536385	1.22112e-26	0.00837176	1.7184e-13	1.86476	5.06495e-12
918	898.724	0.00741254	9.26126	0.031476	0.00536959	1.16952e-26	0.0083809	1.43678e-13	1.8668	4.94607e-12
919	899.703	0.00743758	9.27027	0.0312709	0.00537532	1.11942e-26	0.00839004	1.20029e-13	1.86883	4.83007e-12
920	900.682	0.00746079	9.27928	0.0310585	0.00538106	1.07082e-26	0.00839918	1.00187e-13	1.87087	4.7166e-12
921	901.661	0.00748219	9.28829	0.0308385	0.00538679	1.0237e-26	0.00840832	8.35548e-14	1.87291	4.60538e-12
922	902.64	0.00750178	9.2973	0.030611	0.00539253	9.78067e-27	0.00841746	6.96243e-14	1.87494	4.49617e-12
923	903.619	0.00751959	9.30631	0.0303757	0.00539826	9.33897e-27	0.00842659	5.79671e-14	1.87698	4.38877e-12
924	904.598	0.00753564	9.31532	0.0301325	0.005404	8.9118e-27	0.00843573	4.82206e-14	1.87901	4.283e-12
925	905.577	0.00754993	9.32432	0.0298815	0.00540973	8.499e-27	0.00844487	4.00789e-14	1.88105	4.17873e-12
926	906.556	0.00756251	9.33333	0.0296225	0.00541547	8.1004e-27	0.00845401	3.32835e-14	1.88308	4.07586e-12
927	907.535	0.00757338	9.34234	0.0293556	0.0054212	7.7158e-27	0.00846315	2.76168e-14	1.88512	3.97429e-12
928	908.513	0.00758257	9.35135	0.0290807	0.00542694	7.34499e-27	0.00847229	2.28954e-14	1.88716	3.87396e-12
929	909.492	0.00759012	9.36036	0.0287979	0.00543267	6.98776e-27	0.00848143	1.89651e-14	1.88919	3.77482e-12
930	910.471	0.00759604	9.36937	0.0285073	0.00543841	6.64386e-27	0.00849057	1.56961e-14	1.89123	3.67682e-12
931	911.45	0.00760037	9.37838	0.028209	0.00544414	6.31305e-27	0.00849971	1.29796e-14	1.89326	3.57996e-12
932	912.429	0.00760313	9.38739	0.027903	0.00544988	5.99507e-27	0.00850885	1.07241e-14	1.8953	3.48421e-12
933	913.408	0.00760436	9.3964	0.0275895	0.00545561	5.68964e-27	0.00851799	8.85302e-15	1.89734	3.38956e-12
934	914.387	0.00760408	9.40541	0.0272687	0.00546135	5.39649e-27	0.00852713	7.30219e-15	1.89937	3.29603e-12
935	915.366	0.00760233	9.41441	0.0269406	0.00546709	5.11534e-27	0.00853627	6.01791e-15	1.90141	3.20363e-12
936	916.345	0.00759914	9.42342	0.0266056	0.00547282	4.84588e-27	0.00854541	4.95529e-15	1.90344	3.11236e-12
937	917.324	0.00759454	9.43243	0.0262639	0.00547856	4.58783e-27	0.00855455	4.07684e-15	1.90548	3.02225e-12
938	918.303	0.00758856	9.44144	0.0259156	0.00548429	4.34089e-27	0.00856369	3.35127e-15	1.90751	2.93333e-12
939	919.282	0.00758124	9.45045	0.025561	0.00549003	4.10474e-27	0.00857283	2.75249e-15	1.90955	2.84561e-12
940	920.261	0.00757261	9.45946	0.0252003	0.00549576	3.87907e-27	0.00858197	2.25878e-15	1.91159	2.75912e-12
941	921.24	0.0075627	9.46847	0.024834	0.0055015	3.66359e-27	0.00859111	1.85204e-15	1.91362	2.6739e-12
942	922.219	0.00755155	9.47748	0.0244622	0.00550723	3.45797e-27	0.00860024	1.51726e-15	1.91566	2.58996e-12
943	923.198	0.00753918	9.48649	0.0240853	0.00551297	3.26191e-27	0.00860938	1.24194e-15	1.91769	2.50735e-12
944	924.177	0.00752564	9.49549	0.0237035	0.0055187	3.0751e-27	0.00861852	1.01572e-15	1.91973	2.42609e-12
945	925.156	0.00751096	9.5045	0.0233173	0.00552444	2.89722e-27	0.00862766	8.29995e-16	1.92176	2.3462e-12
946	926.135	0.00749516	9.51351	0.022927	0.00553017	2.72797e-27	0.0086368	6.77656e-16	1.9238	2.26772e-12
947	927.114	0.00747828	9.52252	0.0225328	0.00553591	2.56705e-27	0.00864594	5.52807e-16	1.92584	2.19067e-12
948	928.093	0.00746035	9.53153	0.0221353	0.00554164	2.41416e-27	0.00865508	4.50577e-16	1.92787	2.11508e-12
949	929.072	0.0074414	9.54054	0.0217346	0.00554738	2.26899e-27	0.00866422	3.66941e-16	1.92991	2.04097e-12
950	930.051	0.00742146	9.54955	0.0213313	0.00555311	2.13125e-27	0.00867336	2.98575e-16	1.93194	1.96836e-12
951	931.03	0.00740057	9.55856	0.0209256	0.00555885	2.00066e-27	0.0086825	2.4274e-16	1.93398	1.89727e-12
952	932.009	0.00737874	9.56757	0.020518	0.00556458	1.87693e-27	0.00869164	1.97179e-16	1.93601	1.82772e-12
953	932.988	0.00735601	9.57658	0.0201088	0.00557032	1.75978e-27	0.00870078	1.60034e-16	1.93805	1.75973e-12
954	933.967	0.0073324	9.58559	0.0196985	0.00557605	1.64894e-27	0.00870992	1.29776e-16	1.94009	1.6933e-12
955	934.946	0.00730794	9.59459	0.0192873	0.00558179	1.54415e-27	0.00871906	1.05149e-16	1.94212	1.62845e-12
956	935.925	0.00728266	9.6036	0.0188756	0.00558752	1.44513e-27	0.0087282	8.51235e-17	1.94416	1.56519e-12
957	936.904	0.00725658	9.61261	0.0184639	0.00559326	1.35164e-27	0.00873734	6.88532e-17	1.94619	1.50352e-12
958	937.883	0.00722972	9.62162	0.0180525	0.00559899	1.26343e-27	0.00874648	5.56454e-17	1.94823	1.44345e-12
959	938.862	0.0072021	9.63063	0.0176418	0.00560473	1.18026e-27	0.00875562	4.49331e-17	1.95026	1.38497e-12
960	939.841	0.00717375	9.63964	0.0172321	0.00561046	1.1019e-27	0.00876475	3.62521e-17	1.9523	1.3281e-12
961	940.82	0.00714469	9.64865	0.0168238	0.0056162	1.02811e-27	0.00877389	2.92235e-17	1.95434	1.27282e-12
962	941.799	0.00711493	9.65766	0.0164172	0.00562193	9.58681e-28	0.00878303	2.35376e-17	1.95637	1.21912e-12
963	942.778	0.00708449	9.66667	0.0160126	0.00562767	8.93397e-28	0.00879217	1.89418e-17	1.95841	1.16701e-12
964	943.757	0.00705339	9.67568	0.0156105	0.0056334	8.32053e-28	0.00880131	1.52305e-17	1.96044	1.11648e-12
965	944.736	0.00702165	9.68468	0.0152111	0.00563914	7.7445e-28	0.00881045	1.22359e-17	1.96248	1.0675e-12
966	945.715	0.00698928	9.69369	0.0148148	0.00564487	7.20397e-28	0.00881959	9.82177e-18	1.96452	1.02007e-12
967	946.694	0.00695629	9.7027	0.0144217	0.00565061	6.69709e-28	0.00882873	7.87725e-18	1.96655	9.74179e-13
968	947.673	0.0069227	9.71171	0.0140323	0.00565634	6.22209e-28	0.00883787	6.31233e-18	1.96859	9.298e-13
969	948.652	0.00688852	9.72072	0.0136468	0.00566208	5.77727e-28	0.00884701	5.05401e-18	1.97062	8.86918e-13
970	949.631	0.00685375	9.72973	0.0132655	0.00566781	5.36099e-28	0.00885615	4.0431e-18	1.97266	8.45513e-13
971	950.61	0.00681841	9.73874	0.0128887	0.00567355	4.97168e-28	0.00886529	3.23164e-18	1.97469	8.05562e-13
972	951.589	0.00678251	9.74775	0.0125165	0.00567929	4.60784e-28	0.00887443	2.58085e-18	1.97673	7.67044e-13
973	952.568	0.00674606	9.75676	0.0121492	0.00568502	4.26803e-28	0.00888357	2.05936e-18	1.97877	7.29934e-13
974	953.547	0.00670905	9.76577	0.011787	0.00569076	3.95086e-28	0.00889271	1.64183e-18	1.9808	6.94203e-13
975	954.526	0.0066715	9.77477	0.0114302	0.00569649	3.65506e-28	0.00890185	1.30786e-18	1.98284	6.59831e-13
976	955.505	0.00663342	9.78378	0.0110789	0.00570223	3.37934e-28	0.00891099	1.04094e-18	1.98487	6.26786e-13
977	956.484	0.0065948	9.79279	0.0107333	0.00570796	3.12253e-28	0.00892013	8.27788e-19	1.98691	5.95041e-13
978	957.462	0.00655565	9.8018	0.0103936	0.0057137	2.88348e-28	0.00892927	6.57726e-19	1.98894	5.64567e-13
979	958.441	0.00651597	9.81081	0.0100598	0.00571943	2.66111e-28	0.00893841	5.22157e-19	1.99098	5.35333e-13
980	959.42	0.00647577	9.81982	0.00973229	0.00572517	2.4544e-28	0.00894754	4.1418e-19	1.99302	5.07309e-13
981	960.399	0.00643505	9.82883	0.00941102	0.0057309	2.26236e-28	0.00895668	3.28252e-19	1.99505	4.80464e-13
982	961.378	0.00639381	9.83784	0.00909614	0.00573664	2.08409e-28	0.00896582	2.5993e-19	1.99709	4.54768e-13
983	962.357	0.00635204	9.84685	0.00878776	0.00574237	1.9187e-28	0.00897496	2.05654e-19	1.99912	4.30188e-13
984	963.336	0.00630976	9.85586	0.00848595	0.00574811	1.76536e-28	0.0089841	1.62573e-19	2.00116	4.06692e-13
985	964.315	0.00626695	9.86487	0.00819078	0.00575384	1.62328e-28	0.00899324	1.28408e-19	2.0032	3.84249e-13
986	965.294	0.00622363	9.87387	0.00790233	0.00575958	1.49174e-28	0.00900238	1.01336e-19	2.00523	3.62826e-13
987	966.273	0.00617978	9.88288	0.00762063	0.00576531	1.37002e-28	0.00901152	7.99043e-20	2.00727	3.42393e-13
988	967.252	0.00613541	9.89189	0.00734573	0.00577105	1.25746e-28	0.00902066	6.29515e-20	2.0093	3.22915e-13
989	968.231	0.00609052	9.9009	0.00707764	0.00577678	1.15346e-28	0.0090298	4.95533e-20	2.01134	3.04363e-13
990	969.21	0.00604511	9.90991	0.00681637	0.00578252	1.05741e-28	0.00903894	3.89736e-20	2.01337	2.86704e-13
991	970.189	0.00599916	9.91892	0.00656194	0.00578825	9.68771e-29	0.00904808	3.06266e-20	2.01541	2.69908e-13
992	971.168	0.0059527	9.92793	0.00631433	0.00579399	8.87023e-29	0.00905722	2.40469e-20	2.01745	2.53942e-13
993	972.147	0.0059057	9.93694	0.00607352	0.00579972	8.1168e-29	0.00906636	1.88647e-20	2.01948	2.38777e-13
994	973.126	0.00585818	9.94595	0.00583948	0.00580546	7.42284e-29	0.0090755	1.47867e-20	2.02152	2.24383e-13
995	974.105	0.00581012	9.95496	0.00561217	0.00581119	6.7841e-29	0.00908464	1.15804e-20	2.02355	2.10729e-13
996	975.084	0.00576154	9.96396	0.00539156	0.00581693	6.19655e-29	0.00909378	9.06168e-21	2.02559	1.97787e-13
997	976.063	0.00571243	9.97297	0.00517757	0.00582266	5.65644e-29	0.00910292	7.08474e-21	2.02762	1.85528e-13
998	977.042	0.00566279	9.98198	0.00497016	0.0058284	5.16028e-29	0.00911206	5.53439e-21	2.02966	1.73924e-13
999	978.021	0.00561262	9.99099	0.00476924	0.00583413	4.70477e-29	0.0091212	4.31964e-21	2.0317	1.62947e-13
1000	979	0.00556192	10	0.00457474	0.00583987	4.28687e-29	0.00913033	3.36865e-21	2.03373	1.52571e-13
