divergence_model	estimated_prob	glm_adjusted_prob	div_model_with_conditional_age_estimates
0,1,1,2,3,3,4,5,0,6,7	0.001	0.000992762314873	0:0.00275396472[&age_median=0.00275396472,age_mean=0.00275396472,age_n=1,age_range={0.00275396472,0.00275396472},age_hpdi_95={0.00275396472,0.00275396472},age_qi_95={0.00275396472,0.00275396472}],1:7.980115e-05[&age_median=7.980115e-05,age_mean=7.980115e-05,age_n=1,age_range={7.980115e-05,7.980115e-05},age_hpdi_95={7.980115e-05,7.980115e-05},age_qi_95={7.980115e-05,7.980115e-05}],2:0.00093972113[&age_median=0.00093972113,age_mean=0.00093972113,age_n=1,age_range={0.00093972113,0.00093972113},age_hpdi_95={0.00093972113,0.00093972113},age_qi_95={0.00093972113,0.00093972113}],3:0.0013050637[&age_median=0.0013050637,age_mean=0.0013050637,age_n=1,age_range={0.0013050637,0.0013050637},age_hpdi_95={0.0013050637,0.0013050637},age_qi_95={0.0013050637,0.0013050637}],4:0.00312139854[&age_median=0.00312139854,age_mean=0.00312139854,age_n=1,age_range={0.00312139854,0.00312139854},age_hpdi_95={0.00312139854,0.00312139854},age_qi_95={0.00312139854,0.00312139854}],5:0.00230185518[&age_median=0.00230185518,age_mean=0.00230185518,age_n=1,age_range={0.00230185518,0.00230185518},age_hpdi_95={0.00230185518,0.00230185518},age_qi_95={0.00230185518,0.00230185518}],6:0.00134710411[&age_median=0.00134710411,age_mean=0.00134710411,age_n=1,age_range={0.00134710411,0.00134710411},age_hpdi_95={0.00134710411,0.00134710411},age_qi_95={0.00134710411,0.00134710411}],7:0.00278005438[&age_median=0.00278005438,age_mean=0.00278005438,age_n=1,age_range={0.00278005438,0.00278005438},age_hpdi_95={0.00278005438,0.00278005438},age_qi_95={0.00278005438,0.00278005438}]
0,0,1,1,1,0,1,0,2,1,2	0.001	0.00102912051145	0:0.00168655899[&age_median=0.00168655899,age_mean=0.00168655899,age_n=1,age_range={0.00168655899,0.00168655899},age_hpdi_95={0.00168655899,0.00168655899},age_qi_95={0.00168655899,0.00168655899}],1:0.0022646159[&age_median=0.0022646159,age_mean=0.0022646159,age_n=1,age_range={0.0022646159,0.0022646159},age_hpdi_95={0.0022646159,0.0022646159},age_qi_95={0.0022646159,0.0022646159}],2:0.00286475219[&age_median=0.00286475219,age_mean=0.00286475219,age_n=1,age_range={0.00286475219,0.00286475219},age_hpdi_95={0.00286475219,0.00286475219},age_qi_95={0.00286475219,0.00286475219}]
0,1,2,3,2,3,2,3,4,0,4	0.001	0.00106658195083	0:0.00029589661[&age_median=0.00029589661,age_mean=0.00029589661,age_n=1,age_range={0.00029589661,0.00029589661},age_hpdi_95={0.00029589661,0.00029589661},age_qi_95={0.00029589661,0.00029589661}],1:0.00485459161[&age_median=0.00485459161,age_mean=0.00485459161,age_n=1,age_range={0.00485459161,0.00485459161},age_hpdi_95={0.00485459161,0.00485459161},age_qi_95={0.00485459161,0.00485459161}],2:0.00159061059[&age_median=0.00159061059,age_mean=0.00159061059,age_n=1,age_range={0.00159061059,0.00159061059},age_hpdi_95={0.00159061059,0.00159061059},age_qi_95={0.00159061059,0.00159061059}],3:0.00014666928[&age_median=0.00014666928,age_mean=0.00014666928,age_n=1,age_range={0.00014666928,0.00014666928},age_hpdi_95={0.00014666928,0.00014666928},age_qi_95={0.00014666928,0.00014666928}],4:0.00364814354[&age_median=0.00364814354,age_mean=0.00364814354,age_n=1,age_range={0.00364814354,0.00364814354},age_hpdi_95={0.00364814354,0.00364814354},age_qi_95={0.00364814354,0.00364814354}]
0,0,1,2,2,3,4,0,4,5,6	0.001	0.00110517592265	0:2.35556e-05[&age_median=2.35556e-05,age_mean=2.35556e-05,age_n=1,age_range={2.35556e-05,2.35556e-05},age_hpdi_95={2.35556e-05,2.35556e-05},age_qi_95={2.35556e-05,2.35556e-05}],1:0.00026676702[&age_median=0.00026676702,age_mean=0.00026676702,age_n=1,age_range={0.00026676702,0.00026676702},age_hpdi_95={0.00026676702,0.00026676702},age_qi_95={0.00026676702,0.00026676702}],2:0.00425241413[&age_median=0.00425241413,age_mean=0.00425241413,age_n=1,age_range={0.00425241413,0.00425241413},age_hpdi_95={0.00425241413,0.00425241413},age_qi_95={0.00425241413,0.00425241413}],3:0.00330233055[&age_median=0.00330233055,age_mean=0.00330233055,age_n=1,age_range={0.00330233055,0.00330233055},age_hpdi_95={0.00330233055,0.00330233055},age_qi_95={0.00330233055,0.00330233055}],4:0.00078249717[&age_median=0.00078249717,age_mean=0.00078249717,age_n=1,age_range={0.00078249717,0.00078249717},age_hpdi_95={0.00078249717,0.00078249717},age_qi_95={0.00078249717,0.00078249717}],5:5.446594e-05[&age_median=5.446594e-05,age_mean=5.446594e-05,age_n=1,age_range={5.446594e-05,5.446594e-05},age_hpdi_95={5.446594e-05,5.446594e-05},age_qi_95={5.446594e-05,5.446594e-05}],6:0.00325521035[&age_median=0.00325521035,age_mean=0.00325521035,age_n=1,age_range={0.00325521035,0.00325521035},age_hpdi_95={0.00325521035,0.00325521035},age_qi_95={0.00325521035,0.00325521035}]
0,0,1,0,1,0,2,1,0,1,1	0.001	0.00114490242691	0:0.00351452952[&age_median=0.00351452952,age_mean=0.00351452952,age_n=1,age_range={0.00351452952,0.00351452952},age_hpdi_95={0.00351452952,0.00351452952},age_qi_95={0.00351452952,0.00351452952}],1:2.70079e-06[&age_median=2.70079e-06,age_mean=2.70079e-06,age_n=1,age_range={2.70079e-06,2.70079e-06},age_hpdi_95={2.70079e-06,2.70079e-06},age_qi_95={2.70079e-06,2.70079e-06}],2:0.00029752212[&age_median=0.00029752212,age_mean=0.00029752212,age_n=1,age_range={0.00029752212,0.00029752212},age_hpdi_95={0.00029752212,0.00029752212},age_qi_95={0.00029752212,0.00029752212}]
0,1,2,3,4,0,0,2,5,3,4	0.001	0.00118578099003	0:0.00036460226[&age_median=0.00036460226,age_mean=0.00036460226,age_n=1,age_range={0.00036460226,0.00036460226},age_hpdi_95={0.00036460226,0.00036460226},age_qi_95={0.00036460226,0.00036460226}],1:0.00037694117[&age_median=0.00037694117,age_mean=0.00037694117,age_n=1,age_range={0.00037694117,0.00037694117},age_hpdi_95={0.00037694117,0.00037694117},age_qi_95={0.00037694117,0.00037694117}],2:0.00332441861[&age_median=0.00332441861,age_mean=0.00332441861,age_n=1,age_range={0.00332441861,0.00332441861},age_hpdi_95={0.00332441861,0.00332441861},age_qi_95={0.00332441861,0.00332441861}],3:0.00028087[&age_median=0.00028087,age_mean=0.00028087,age_n=1,age_range={0.00028087,0.00028087},age_hpdi_95={0.00028087,0.00028087},age_qi_95={0.00028087,0.00028087}],4:0.00043126114[&age_median=0.00043126114,age_mean=0.00043126114,age_n=1,age_range={0.00043126114,0.00043126114},age_hpdi_95={0.00043126114,0.00043126114},age_qi_95={0.00043126114,0.00043126114}],5:0.00083088874[&age_median=0.00083088874,age_mean=0.00083088874,age_n=1,age_range={0.00083088874,0.00083088874},age_hpdi_95={0.00083088874,0.00083088874},age_qi_95={0.00083088874,0.00083088874}]
0,1,0,1,1,1,1,1,0,0,1	0.001	0.00122783113844	0:0.0011529103[&age_median=0.0011529103,age_mean=0.0011529103,age_n=1,age_range={0.0011529103,0.0011529103},age_hpdi_95={0.0011529103,0.0011529103},age_qi_95={0.0011529103,0.0011529103}],1:0.00205236041[&age_median=0.00205236041,age_mean=0.00205236041,age_n=1,age_range={0.00205236041,0.00205236041},age_hpdi_95={0.00205236041,0.00205236041},age_qi_95={0.00205236041,0.00205236041}]
0,1,1,1,2,1,2,2,2,2,2	0.001	0.00127105287212	0:0.002178861[&age_median=0.002178861,age_mean=0.002178861,age_n=1,age_range={0.002178861,0.002178861},age_hpdi_95={0.002178861,0.002178861},age_qi_95={0.002178861,0.002178861}],1:0.00049476264[&age_median=0.00049476264,age_mean=0.00049476264,age_n=1,age_range={0.00049476264,0.00049476264},age_hpdi_95={0.00049476264,0.00049476264},age_qi_95={0.00049476264,0.00049476264}],2:0.00092409397[&age_median=0.00092409397,age_mean=0.00092409397,age_n=1,age_range={0.00092409397,0.00092409397},age_hpdi_95={0.00092409397,0.00092409397},age_qi_95={0.00092409397,0.00092409397}]
0,1,0,1,0,1,1,1,1,1,0	0.001	0.00131547548072	0:0.00399366179[&age_median=0.00399366179,age_mean=0.00399366179,age_n=1,age_range={0.00399366179,0.00399366179},age_hpdi_95={0.00399366179,0.00399366179},age_qi_95={0.00399366179,0.00399366179}],1:0.00151005981[&age_median=0.00151005981,age_mean=0.00151005981,age_n=1,age_range={0.00151005981,0.00151005981},age_hpdi_95={0.00151005981,0.00151005981},age_qi_95={0.00151005981,0.00151005981}]
0,1,0,0,2,1,0,0,2,2,0	0.001	0.00136108920102	0:0.00385177317[&age_median=0.00385177317,age_mean=0.00385177317,age_n=1,age_range={0.00385177317,0.00385177317},age_hpdi_95={0.00385177317,0.00385177317},age_qi_95={0.00385177317,0.00385177317}],1:0.00121947473[&age_median=0.00121947473,age_mean=0.00121947473,age_n=1,age_range={0.00121947473,0.00121947473},age_hpdi_95={0.00121947473,0.00121947473},age_qi_95={0.00121947473,0.00121947473}],2:0.00194562456[&age_median=0.00194562456,age_mean=0.00194562456,age_n=1,age_range={0.00194562456,0.00194562456},age_hpdi_95={0.00194562456,0.00194562456},age_qi_95={0.00194562456,0.00194562456}]
0,1,0,0,1,1,0,1,0,1,0	0.001	0.00140791355944	0:0.00041925796[&age_median=0.00041925796,age_mean=0.00041925796,age_n=1,age_range={0.00041925796,0.00041925796},age_hpdi_95={0.00041925796,0.00041925796},age_qi_95={0.00041925796,0.00041925796}],1:0.00177394364[&age_median=0.00177394364,age_mean=0.00177394364,age_n=1,age_range={0.00177394364,0.00177394364},age_hpdi_95={0.00177394364,0.00177394364},age_qi_95={0.00177394364,0.00177394364}]
0,1,2,2,3,4,5,5,3,2,1	0.001	0.00145595831921	0:0.00345615414[&age_median=0.00345615414,age_mean=0.00345615414,age_n=1,age_range={0.00345615414,0.00345615414},age_hpdi_95={0.00345615414,0.00345615414},age_qi_95={0.00345615414,0.00345615414}],1:0.00270198827[&age_median=0.00270198827,age_mean=0.00270198827,age_n=1,age_range={0.00270198827,0.00270198827},age_hpdi_95={0.00270198827,0.00270198827},age_qi_95={0.00270198827,0.00270198827}],2:0.00165412958[&age_median=0.00165412958,age_mean=0.00165412958,age_n=1,age_range={0.00165412958,0.00165412958},age_hpdi_95={0.00165412958,0.00165412958},age_qi_95={0.00165412958,0.00165412958}],3:0.00164684613[&age_median=0.00164684613,age_mean=0.00164684613,age_n=1,age_range={0.00164684613,0.00164684613},age_hpdi_95={0.00164684613,0.00164684613},age_qi_95={0.00164684613,0.00164684613}],4:0.001112479[&age_median=0.001112479,age_mean=0.001112479,age_n=1,age_range={0.001112479,0.001112479},age_hpdi_95={0.001112479,0.001112479},age_qi_95={0.001112479,0.001112479}],5:0.00069071742[&age_median=0.00069071742,age_mean=0.00069071742,age_n=1,age_range={0.00069071742,0.00069071742},age_hpdi_95={0.00069071742,0.00069071742},age_qi_95={0.00069071742,0.00069071742}]
0,1,2,3,0,4,4,3,1,3,0	0.001	0.0015052234803	0:0.00031304657[&age_median=0.00031304657,age_mean=0.00031304657,age_n=1,age_range={0.00031304657,0.00031304657},age_hpdi_95={0.00031304657,0.00031304657},age_qi_95={0.00031304657,0.00031304657}],1:0.00042424679[&age_median=0.00042424679,age_mean=0.00042424679,age_n=1,age_range={0.00042424679,0.00042424679},age_hpdi_95={0.00042424679,0.00042424679},age_qi_95={0.00042424679,0.00042424679}],2:0.00300373089[&age_median=0.00300373089,age_mean=0.00300373089,age_n=1,age_range={0.00300373089,0.00300373089},age_hpdi_95={0.00300373089,0.00300373089},age_qi_95={0.00300373089,0.00300373089}],3:8.122709e-05[&age_median=8.122709e-05,age_mean=8.122709e-05,age_n=1,age_range={8.122709e-05,8.122709e-05},age_hpdi_95={8.122709e-05,8.122709e-05},age_qi_95={8.122709e-05,8.122709e-05}],4:0.0015892807[&age_median=0.0015892807,age_mean=0.0015892807,age_n=1,age_range={0.0015892807,0.0015892807},age_hpdi_95={0.0015892807,0.0015892807},age_qi_95={0.0015892807,0.0015892807}]
0,0,1,2,1,2,1,1,1,1,0	0.001	0.00155571880594	0:0.00358505175[&age_median=0.00358505175,age_mean=0.00358505175,age_n=1,age_range={0.00358505175,0.00358505175},age_hpdi_95={0.00358505175,0.00358505175},age_qi_95={0.00358505175,0.00358505175}],1:0.00011173343[&age_median=0.00011173343,age_mean=0.00011173343,age_n=1,age_range={0.00011173343,0.00011173343},age_hpdi_95={0.00011173343,0.00011173343},age_qi_95={0.00011173343,0.00011173343}],2:0.00041065936[&age_median=0.00041065936,age_mean=0.00041065936,age_n=1,age_range={0.00041065936,0.00041065936},age_hpdi_95={0.00041065936,0.00041065936},age_qi_95={0.00041065936,0.00041065936}]
0,1,1,2,3,4,2,5,2,3,1	0.001	0.0032678540102	0:0.00184041066[&age_median=0.00184041066,age_mean=0.00184041066,age_n=1,age_range={0.00184041066,0.00184041066},age_hpdi_95={0.00184041066,0.00184041066},age_qi_95={0.00184041066,0.00184041066}],1:0.00022088364[&age_median=0.00022088364,age_mean=0.00022088364,age_n=1,age_range={0.00022088364,0.00022088364},age_hpdi_95={0.00022088364,0.00022088364},age_qi_95={0.00022088364,0.00022088364}],2:0.00042112638[&age_median=0.00042112638,age_mean=0.00042112638,age_n=1,age_range={0.00042112638,0.00042112638},age_hpdi_95={0.00042112638,0.00042112638},age_qi_95={0.00042112638,0.00042112638}],3:1.493499e-05[&age_median=1.493499e-05,age_mean=1.493499e-05,age_n=1,age_range={1.493499e-05,1.493499e-05},age_hpdi_95={1.493499e-05,1.493499e-05},age_qi_95={1.493499e-05,1.493499e-05}],4:0.00022252651[&age_median=0.00022252651,age_mean=0.00022252651,age_n=1,age_range={0.00022252651,0.00022252651},age_hpdi_95={0.00022252651,0.00022252651},age_qi_95={0.00022252651,0.00022252651}],5:1.938515e-05[&age_median=1.938515e-05,age_mean=1.938515e-05,age_n=1,age_range={1.938515e-05,1.938515e-05},age_hpdi_95={1.938515e-05,1.938515e-05},age_qi_95={1.938515e-05,1.938515e-05}]
0,1,2,1,0,3,2,0,0,2,2	0.001	0.00171460529656	0:0.00709798158[&age_median=0.00709798158,age_mean=0.00709798158,age_n=1,age_range={0.00709798158,0.00709798158},age_hpdi_95={0.00709798158,0.00709798158},age_qi_95={0.00709798158,0.00709798158}],1:0.00076377167[&age_median=0.00076377167,age_mean=0.00076377167,age_n=1,age_range={0.00076377167,0.00076377167},age_hpdi_95={0.00076377167,0.00076377167},age_qi_95={0.00076377167,0.00076377167}],2:0.00137519143[&age_median=0.00137519143,age_mean=0.00137519143,age_n=1,age_range={0.00137519143,0.00137519143},age_hpdi_95={0.00137519143,0.00137519143},age_qi_95={0.00137519143,0.00137519143}],3:0.00203129762[&age_median=0.00203129762,age_mean=0.00203129762,age_n=1,age_range={0.00203129762,0.00203129762},age_hpdi_95={0.00203129762,0.00203129762},age_qi_95={0.00203129762,0.00203129762}]
0,1,2,0,3,1,0,0,0,2,2	0.001	0.0017700310436	0:0.00518177697[&age_median=0.00518177697,age_mean=0.00518177697,age_n=1,age_range={0.00518177697,0.00518177697},age_hpdi_95={0.00518177697,0.00518177697},age_qi_95={0.00518177697,0.00518177697}],1:0.00224537451[&age_median=0.00224537451,age_mean=0.00224537451,age_n=1,age_range={0.00224537451,0.00224537451},age_hpdi_95={0.00224537451,0.00224537451},age_qi_95={0.00224537451,0.00224537451}],2:0.00078330086[&age_median=0.00078330086,age_mean=0.00078330086,age_n=1,age_range={0.00078330086,0.00078330086},age_hpdi_95={0.00078330086,0.00078330086},age_qi_95={0.00078330086,0.00078330086}],3:0.00418720652[&age_median=0.00418720652,age_mean=0.00418720652,age_n=1,age_range={0.00418720652,0.00418720652},age_hpdi_95={0.00418720652,0.00418720652},age_qi_95={0.00418720652,0.00418720652}]
0,0,1,2,0,3,2,1,1,0,2	0.001	0.00182668695518	0:0.00066077477[&age_median=0.00066077477,age_mean=0.00066077477,age_n=1,age_range={0.00066077477,0.00066077477},age_hpdi_95={0.00066077477,0.00066077477},age_qi_95={0.00066077477,0.00066077477}],1:0.00105970214[&age_median=0.00105970214,age_mean=0.00105970214,age_n=1,age_range={0.00105970214,0.00105970214},age_hpdi_95={0.00105970214,0.00105970214},age_qi_95={0.00105970214,0.00105970214}],2:0.0001295041[&age_median=0.0001295041,age_mean=0.0001295041,age_n=1,age_range={0.0001295041,0.0001295041},age_hpdi_95={0.0001295041,0.0001295041},age_qi_95={0.0001295041,0.0001295041}],3:0.0003094931[&age_median=0.0003094931,age_mean=0.0003094931,age_n=1,age_range={0.0003094931,0.0003094931},age_hpdi_95={0.0003094931,0.0003094931},age_qi_95={0.0003094931,0.0003094931}]
0,1,2,3,0,4,4,1,3,4,5	0.001	0.00188457303131	0:0.00010306814[&age_median=0.00010306814,age_mean=0.00010306814,age_n=1,age_range={0.00010306814,0.00010306814},age_hpdi_95={0.00010306814,0.00010306814},age_qi_95={0.00010306814,0.00010306814}],1:0.00054129056[&age_median=0.00054129056,age_mean=0.00054129056,age_n=1,age_range={0.00054129056,0.00054129056},age_hpdi_95={0.00054129056,0.00054129056},age_qi_95={0.00054129056,0.00054129056}],2:0.00111605817[&age_median=0.00111605817,age_mean=0.00111605817,age_n=1,age_range={0.00111605817,0.00111605817},age_hpdi_95={0.00111605817,0.00111605817},age_qi_95={0.00111605817,0.00111605817}],3:0.00058071997[&age_median=0.00058071997,age_mean=0.00058071997,age_n=1,age_range={0.00058071997,0.00058071997},age_hpdi_95={0.00058071997,0.00058071997},age_qi_95={0.00058071997,0.00058071997}],4:0.00108612813[&age_median=0.00108612813,age_mean=0.00108612813,age_n=1,age_range={0.00108612813,0.00108612813},age_hpdi_95={0.00108612813,0.00108612813},age_qi_95={0.00108612813,0.00108612813}],5:7.606785e-05[&age_median=7.606785e-05,age_mean=7.606785e-05,age_n=1,age_range={7.606785e-05,7.606785e-05},age_hpdi_95={7.606785e-05,7.606785e-05},age_qi_95={7.606785e-05,7.606785e-05}]
0,0,1,2,2,2,3,0,0,3,0	0.001	0.00194367950877	0:0.00073480917[&age_median=0.00073480917,age_mean=0.00073480917,age_n=1,age_range={0.00073480917,0.00073480917},age_hpdi_95={0.00073480917,0.00073480917},age_qi_95={0.00073480917,0.00073480917}],1:0.00073057469[&age_median=0.00073057469,age_mean=0.00073057469,age_n=1,age_range={0.00073057469,0.00073057469},age_hpdi_95={0.00073057469,0.00073057469},age_qi_95={0.00073057469,0.00073057469}],2:0.00263551915[&age_median=0.00263551915,age_mean=0.00263551915,age_n=1,age_range={0.00263551915,0.00263551915},age_hpdi_95={0.00263551915,0.00263551915},age_qi_95={0.00263551915,0.00263551915}],3:0.00255771456[&age_median=0.00255771456,age_mean=0.00255771456,age_n=1,age_range={0.00255771456,0.00255771456},age_hpdi_95={0.00255771456,0.00255771456},age_qi_95={0.00255771456,0.00255771456}]
0,0,0,1,2,2,1,2,0,2,1	0.001	0.00200398686114	0:0.00010720649[&age_median=0.00010720649,age_mean=0.00010720649,age_n=1,age_range={0.00010720649,0.00010720649},age_hpdi_95={0.00010720649,0.00010720649},age_qi_95={0.00010720649,0.00010720649}],1:0.00236328334[&age_median=0.00236328334,age_mean=0.00236328334,age_n=1,age_range={0.00236328334,0.00236328334},age_hpdi_95={0.00236328334,0.00236328334},age_qi_95={0.00236328334,0.00236328334}],2:0.00017475461[&age_median=0.00017475461,age_mean=0.00017475461,age_n=1,age_range={0.00017475461,0.00017475461},age_hpdi_95={0.00017475461,0.00017475461},age_qi_95={0.00017475461,0.00017475461}]
0,1,2,0,3,3,2,0,1,4,2	0.001	0.00206550485164	0:0.00444246827[&age_median=0.00444246827,age_mean=0.00444246827,age_n=1,age_range={0.00444246827,0.00444246827},age_hpdi_95={0.00444246827,0.00444246827},age_qi_95={0.00444246827,0.00444246827}],1:0.00243594292[&age_median=0.00243594292,age_mean=0.00243594292,age_n=1,age_range={0.00243594292,0.00243594292},age_hpdi_95={0.00243594292,0.00243594292},age_qi_95={0.00243594292,0.00243594292}],2:0.00145917519[&age_median=0.00145917519,age_mean=0.00145917519,age_n=1,age_range={0.00145917519,0.00145917519},age_hpdi_95={0.00145917519,0.00145917519},age_qi_95={0.00145917519,0.00145917519}],3:0.00129667984[&age_median=0.00129667984,age_mean=0.00129667984,age_n=1,age_range={0.00129667984,0.00129667984},age_hpdi_95={0.00129667984,0.00129667984},age_qi_95={0.00129667984,0.00129667984}],4:0.00219226222[&age_median=0.00219226222,age_mean=0.00219226222,age_n=1,age_range={0.00219226222,0.00219226222},age_hpdi_95={0.00219226222,0.00219226222},age_qi_95={0.00219226222,0.00219226222}]
0,1,0,1,1,2,0,1,3,4,4	0.001	0.00212820419064	0:0.00279906781[&age_median=0.00279906781,age_mean=0.00279906781,age_n=1,age_range={0.00279906781,0.00279906781},age_hpdi_95={0.00279906781,0.00279906781},age_qi_95={0.00279906781,0.00279906781}],1:0.00115040139[&age_median=0.00115040139,age_mean=0.00115040139,age_n=1,age_range={0.00115040139,0.00115040139},age_hpdi_95={0.00115040139,0.00115040139},age_qi_95={0.00115040139,0.00115040139}],2:0.00076915485[&age_median=0.00076915485,age_mean=0.00076915485,age_n=1,age_range={0.00076915485,0.00076915485},age_hpdi_95={0.00076915485,0.00076915485},age_qi_95={0.00076915485,0.00076915485}],3:0.00320642834[&age_median=0.00320642834,age_mean=0.00320642834,age_n=1,age_range={0.00320642834,0.00320642834},age_hpdi_95={0.00320642834,0.00320642834},age_qi_95={0.00320642834,0.00320642834}],4:0.00045050931[&age_median=0.00045050931,age_mean=0.00045050931,age_n=1,age_range={0.00045050931,0.00045050931},age_hpdi_95={0.00045050931,0.00045050931},age_qi_95={0.00045050931,0.00045050931}]
0,1,2,3,4,5,6,0,1,4,1	0.001	0.00219208487812	0:0.00107980614[&age_median=0.00107980614,age_mean=0.00107980614,age_n=1,age_range={0.00107980614,0.00107980614},age_hpdi_95={0.00107980614,0.00107980614},age_qi_95={0.00107980614,0.00107980614}],1:0.00108167463[&age_median=0.00108167463,age_mean=0.00108167463,age_n=1,age_range={0.00108167463,0.00108167463},age_hpdi_95={0.00108167463,0.00108167463},age_qi_95={0.00108167463,0.00108167463}],2:0.00177631371[&age_median=0.00177631371,age_mean=0.00177631371,age_n=1,age_range={0.00177631371,0.00177631371},age_hpdi_95={0.00177631371,0.00177631371},age_qi_95={0.00177631371,0.00177631371}],3:2.038469e-05[&age_median=2.038469e-05,age_mean=2.038469e-05,age_n=1,age_range={2.038469e-05,2.038469e-05},age_hpdi_95={2.038469e-05,2.038469e-05},age_qi_95={2.038469e-05,2.038469e-05}],4:9.207497e-05[&age_median=9.207497e-05,age_mean=9.207497e-05,age_n=1,age_range={9.207497e-05,9.207497e-05},age_hpdi_95={9.207497e-05,9.207497e-05},age_qi_95={9.207497e-05,9.207497e-05}],5:0.00153423972[&age_median=0.00153423972,age_mean=0.00153423972,age_n=1,age_range={0.00153423972,0.00153423972},age_hpdi_95={0.00153423972,0.00153423972},age_qi_95={0.00153423972,0.00153423972}],6:0.00059209942[&age_median=0.00059209942,age_mean=0.00059209942,age_n=1,age_range={0.00059209942,0.00059209942},age_hpdi_95={0.00059209942,0.00059209942},age_qi_95={0.00059209942,0.00059209942}]
0,1,1,2,2,3,0,2,1,3,0	0.001	0.00225711762447	0:0.00115791687[&age_median=0.00115791687,age_mean=0.00115791687,age_n=1,age_range={0.00115791687,0.00115791687},age_hpdi_95={0.00115791687,0.00115791687},age_qi_95={0.00115791687,0.00115791687}],1:0.00221520058[&age_median=0.00221520058,age_mean=0.00221520058,age_n=1,age_range={0.00221520058,0.00221520058},age_hpdi_95={0.00221520058,0.00221520058},age_qi_95={0.00221520058,0.00221520058}],2:0.00260213478[&age_median=0.00260213478,age_mean=0.00260213478,age_n=1,age_range={0.00260213478,0.00260213478},age_hpdi_95={0.00260213478,0.00260213478},age_qi_95={0.00260213478,0.00260213478}],3:0.00050766297[&age_median=0.00050766297,age_mean=0.00050766297,age_n=1,age_range={0.00050766297,0.00050766297},age_hpdi_95={0.00050766297,0.00050766297},age_qi_95={0.00050766297,0.00050766297}]
0,1,2,3,1,3,3,0,2,0,1	0.001	0.00232330242967	0:0.00126240008[&age_median=0.00126240008,age_mean=0.00126240008,age_n=1,age_range={0.00126240008,0.00126240008},age_hpdi_95={0.00126240008,0.00126240008},age_qi_95={0.00126240008,0.00126240008}],1:0.00132038925[&age_median=0.00132038925,age_mean=0.00132038925,age_n=1,age_range={0.00132038925,0.00132038925},age_hpdi_95={0.00132038925,0.00132038925},age_qi_95={0.00132038925,0.00132038925}],2:0.00126244178[&age_median=0.00126244178,age_mean=0.00126244178,age_n=1,age_range={0.00126244178,0.00126244178},age_hpdi_95={0.00126244178,0.00126244178},age_qi_95={0.00126244178,0.00126244178}],3:0.00060521325[&age_median=0.00060521325,age_mean=0.00060521325,age_n=1,age_range={0.00060521325,0.00060521325},age_hpdi_95={0.00060521325,0.00060521325},age_qi_95={0.00060521325,0.00060521325}]
0,0,1,0,1,0,1,0,1,0,1	0.001	0.0023906002409	0:0.00179474407[&age_median=0.00179474407,age_mean=0.00179474407,age_n=1,age_range={0.00179474407,0.00179474407},age_hpdi_95={0.00179474407,0.00179474407},age_qi_95={0.00179474407,0.00179474407}],1:0.00049821606[&age_median=0.00049821606,age_mean=0.00049821606,age_n=1,age_range={0.00049821606,0.00049821606},age_hpdi_95={0.00049821606,0.00049821606},age_qi_95={0.00049821606,0.00049821606}]
0,1,2,3,4,3,5,3,5,0,0	0.001	0.00245899153171	0:0.00253155973[&age_median=0.00253155973,age_mean=0.00253155973,age_n=1,age_range={0.00253155973,0.00253155973},age_hpdi_95={0.00253155973,0.00253155973},age_qi_95={0.00253155973,0.00253155973}],1:0.00762976548[&age_median=0.00762976548,age_mean=0.00762976548,age_n=1,age_range={0.00762976548,0.00762976548},age_hpdi_95={0.00762976548,0.00762976548},age_qi_95={0.00762976548,0.00762976548}],2:0.00066767409[&age_median=0.00066767409,age_mean=0.00066767409,age_n=1,age_range={0.00066767409,0.00066767409},age_hpdi_95={0.00066767409,0.00066767409},age_qi_95={0.00066767409,0.00066767409}],3:0.00015838351[&age_median=0.00015838351,age_mean=0.00015838351,age_n=1,age_range={0.00015838351,0.00015838351},age_hpdi_95={0.00015838351,0.00015838351},age_qi_95={0.00015838351,0.00015838351}],4:0.00469869479[&age_median=0.00469869479,age_mean=0.00469869479,age_n=1,age_range={0.00469869479,0.00469869479},age_hpdi_95={0.00469869479,0.00469869479},age_qi_95={0.00469869479,0.00469869479}],5:0.00070221832[&age_median=0.00070221832,age_mean=0.00070221832,age_n=1,age_range={0.00070221832,0.00070221832},age_hpdi_95={0.00070221832,0.00070221832},age_qi_95={0.00070221832,0.00070221832}]
