divergence_model	estimated_prob	glm_adjusted_prob	div_model_with_conditional_age_estimates
0,1,2,1,0,3,4,1,0,1,0	0.001	1.86836534959e-06	0:0.00025500156[&age_median=0.00025500156,age_mean=0.00025500156,age_n=1,age_range={0.00025500156,0.00025500156},age_hpdi_95={0.00025500156,0.00025500156},age_qi_95={0.00025500156,0.00025500156}],1:0.01179223882[&age_median=0.01179223882,age_mean=0.01179223882,age_n=1,age_range={0.01179223882,0.01179223882},age_hpdi_95={0.01179223882,0.01179223882},age_qi_95={0.01179223882,0.01179223882}],2:0.02753777374[&age_median=0.02753777374,age_mean=0.02753777374,age_n=1,age_range={0.02753777374,0.02753777374},age_hpdi_95={0.02753777374,0.02753777374},age_qi_95={0.02753777374,0.02753777374}],3:0.00255796275[&age_median=0.00255796275,age_mean=0.00255796275,age_n=1,age_range={0.00255796275,0.00255796275},age_hpdi_95={0.00255796275,0.00255796275},age_qi_95={0.00255796275,0.00255796275}],4:0.01045455261[&age_median=0.01045455261,age_mean=0.01045455261,age_n=1,age_range={0.01045455261,0.01045455261},age_hpdi_95={0.01045455261,0.01045455261},age_qi_95={0.01045455261,0.01045455261}]
0,1,0,2,2,3,2,4,5,3,5	0.001	1.85261475049e-06	0:0.00082573434[&age_median=0.00082573434,age_mean=0.00082573434,age_n=1,age_range={0.00082573434,0.00082573434},age_hpdi_95={0.00082573434,0.00082573434},age_qi_95={0.00082573434,0.00082573434}],1:0.01279630298[&age_median=0.01279630298,age_mean=0.01279630298,age_n=1,age_range={0.01279630298,0.01279630298},age_hpdi_95={0.01279630298,0.01279630298},age_qi_95={0.01279630298,0.01279630298}],2:0.00203301971[&age_median=0.00203301971,age_mean=0.00203301971,age_n=1,age_range={0.00203301971,0.00203301971},age_hpdi_95={0.00203301971,0.00203301971},age_qi_95={0.00203301971,0.00203301971}],3:0.01544055992[&age_median=0.01544055992,age_mean=0.01544055992,age_n=1,age_range={0.01544055992,0.01544055992},age_hpdi_95={0.01544055992,0.01544055992},age_qi_95={0.01544055992,0.01544055992}],4:0.01851923761[&age_median=0.01851923761,age_mean=0.01851923761,age_n=1,age_range={0.01851923761,0.01851923761},age_hpdi_95={0.01851923761,0.01851923761},age_qi_95={0.01851923761,0.01851923761}],5:0.01763599695[&age_median=0.01763599695,age_mean=0.01763599695,age_n=1,age_range={0.01763599695,0.01763599695},age_hpdi_95={0.01763599695,0.01763599695},age_qi_95={0.01763599695,0.01763599695}]
0,1,0,0,1,1,0,1,1,0,1	0.001	1.83665638596e-06	0:0.00094291895[&age_median=0.00094291895,age_mean=0.00094291895,age_n=1,age_range={0.00094291895,0.00094291895},age_hpdi_95={0.00094291895,0.00094291895},age_qi_95={0.00094291895,0.00094291895}],1:0.0110416045[&age_median=0.0110416045,age_mean=0.0110416045,age_n=1,age_range={0.0110416045,0.0110416045},age_hpdi_95={0.0110416045,0.0110416045},age_qi_95={0.0110416045,0.0110416045}]
0,1,2,1,3,0,4,1,0,5,5	0.001	1.82048036239e-06	0:0.00136620091[&age_median=0.00136620091,age_mean=0.00136620091,age_n=1,age_range={0.00136620091,0.00136620091},age_hpdi_95={0.00136620091,0.00136620091},age_qi_95={0.00136620091,0.00136620091}],1:0.02072412119[&age_median=0.02072412119,age_mean=0.02072412119,age_n=1,age_range={0.02072412119,0.02072412119},age_hpdi_95={0.02072412119,0.02072412119},age_qi_95={0.02072412119,0.02072412119}],2:0.00543862769[&age_median=0.00543862769,age_mean=0.00543862769,age_n=1,age_range={0.00543862769,0.00543862769},age_hpdi_95={0.00543862769,0.00543862769},age_qi_95={0.00543862769,0.00543862769}],3:0.02102687882[&age_median=0.02102687882,age_mean=0.02102687882,age_n=1,age_range={0.02102687882,0.02102687882},age_hpdi_95={0.02102687882,0.02102687882},age_qi_95={0.02102687882,0.02102687882}],4:0.01183638453[&age_median=0.01183638453,age_mean=0.01183638453,age_n=1,age_range={0.01183638453,0.01183638453},age_hpdi_95={0.01183638453,0.01183638453},age_qi_95={0.01183638453,0.01183638453}],5:0.00403891186[&age_median=0.00403891186,age_mean=0.00403891186,age_n=1,age_range={0.00403891186,0.00403891186},age_hpdi_95={0.00403891186,0.00403891186},age_qi_95={0.00403891186,0.00403891186}]
0,1,2,2,3,1,4,5,6,7,2	0.001	1.80410646698e-06	0:0.01328889699[&age_median=0.01328889699,age_mean=0.01328889699,age_n=1,age_range={0.01328889699,0.01328889699},age_hpdi_95={0.01328889699,0.01328889699},age_qi_95={0.01328889699,0.01328889699}],1:0.01583294176[&age_median=0.01583294176,age_mean=0.01583294176,age_n=1,age_range={0.01583294176,0.01583294176},age_hpdi_95={0.01583294176,0.01583294176},age_qi_95={0.01583294176,0.01583294176}],2:0.00161568407[&age_median=0.00161568407,age_mean=0.00161568407,age_n=1,age_range={0.00161568407,0.00161568407},age_hpdi_95={0.00161568407,0.00161568407},age_qi_95={0.00161568407,0.00161568407}],3:0.00832244285[&age_median=0.00832244285,age_mean=0.00832244285,age_n=1,age_range={0.00832244285,0.00832244285},age_hpdi_95={0.00832244285,0.00832244285},age_qi_95={0.00832244285,0.00832244285}],4:0.01939458587[&age_median=0.01939458587,age_mean=0.01939458587,age_n=1,age_range={0.01939458587,0.01939458587},age_hpdi_95={0.01939458587,0.01939458587},age_qi_95={0.01939458587,0.01939458587}],5:0.01274578354[&age_median=0.01274578354,age_mean=0.01274578354,age_n=1,age_range={0.01274578354,0.01274578354},age_hpdi_95={0.01274578354,0.01274578354},age_qi_95={0.01274578354,0.01274578354}],6:0.00909472115[&age_median=0.00909472115,age_mean=0.00909472115,age_n=1,age_range={0.00909472115,0.00909472115},age_hpdi_95={0.00909472115,0.00909472115},age_qi_95={0.00909472115,0.00909472115}],7:0.02098931222[&age_median=0.02098931222,age_mean=0.02098931222,age_n=1,age_range={0.02098931222,0.02098931222},age_hpdi_95={0.02098931222,0.02098931222},age_qi_95={0.02098931222,0.02098931222}]
0,1,2,2,3,0,4,5,0,3,0	0.001	1.78753469971e-06	0:0.00834836995[&age_median=0.00834836995,age_mean=0.00834836995,age_n=1,age_range={0.00834836995,0.00834836995},age_hpdi_95={0.00834836995,0.00834836995},age_qi_95={0.00834836995,0.00834836995}],1:0.0174093969[&age_median=0.0174093969,age_mean=0.0174093969,age_n=1,age_range={0.0174093969,0.0174093969},age_hpdi_95={0.0174093969,0.0174093969},age_qi_95={0.0174093969,0.0174093969}],2:0.00911688593[&age_median=0.00911688593,age_mean=0.00911688593,age_n=1,age_range={0.00911688593,0.00911688593},age_hpdi_95={0.00911688593,0.00911688593},age_qi_95={0.00911688593,0.00911688593}],3:8.964942e-05[&age_median=8.964942e-05,age_mean=8.964942e-05,age_n=1,age_range={8.964942e-05,8.964942e-05},age_hpdi_95={8.964942e-05,8.964942e-05},age_qi_95={8.964942e-05,8.964942e-05}],4:0.00245963623[&age_median=0.00245963623,age_mean=0.00245963623,age_n=1,age_range={0.00245963623,0.00245963623},age_hpdi_95={0.00245963623,0.00245963623},age_qi_95={0.00245963623,0.00245963623}],5:0.00184994144[&age_median=0.00184994144,age_mean=0.00184994144,age_n=1,age_range={0.00184994144,0.00184994144},age_hpdi_95={0.00184994144,0.00184994144},age_qi_95={0.00184994144,0.00184994144}]
0,1,0,1,2,3,4,1,0,3,4	0.001	1.7707650606e-06	0:0.00556681254[&age_median=0.00556681254,age_mean=0.00556681254,age_n=1,age_range={0.00556681254,0.00556681254},age_hpdi_95={0.00556681254,0.00556681254},age_qi_95={0.00556681254,0.00556681254}],1:0.00818271094[&age_median=0.00818271094,age_mean=0.00818271094,age_n=1,age_range={0.00818271094,0.00818271094},age_hpdi_95={0.00818271094,0.00818271094},age_qi_95={0.00818271094,0.00818271094}],2:0.00662075875[&age_median=0.00662075875,age_mean=0.00662075875,age_n=1,age_range={0.00662075875,0.00662075875},age_hpdi_95={0.00662075875,0.00662075875},age_qi_95={0.00662075875,0.00662075875}],3:0.01746846916[&age_median=0.01746846916,age_mean=0.01746846916,age_n=1,age_range={0.01746846916,0.01746846916},age_hpdi_95={0.01746846916,0.01746846916},age_qi_95={0.01746846916,0.01746846916}],4:0.00143963074[&age_median=0.00143963074,age_mean=0.00143963074,age_n=1,age_range={0.00143963074,0.00143963074},age_hpdi_95={0.00143963074,0.00143963074},age_qi_95={0.00143963074,0.00143963074}]
0,1,2,3,1,4,3,5,0,2,3	0.001	1.75379754964e-06	0:0.01231270227[&age_median=0.01231270227,age_mean=0.01231270227,age_n=1,age_range={0.01231270227,0.01231270227},age_hpdi_95={0.01231270227,0.01231270227},age_qi_95={0.01231270227,0.01231270227}],1:0.00223433856[&age_median=0.00223433856,age_mean=0.00223433856,age_n=1,age_range={0.00223433856,0.00223433856},age_hpdi_95={0.00223433856,0.00223433856},age_qi_95={0.00223433856,0.00223433856}],2:0.00093605439[&age_median=0.00093605439,age_mean=0.00093605439,age_n=1,age_range={0.00093605439,0.00093605439},age_hpdi_95={0.00093605439,0.00093605439},age_qi_95={0.00093605439,0.00093605439}],3:0.01504089255[&age_median=0.01504089255,age_mean=0.01504089255,age_n=1,age_range={0.01504089255,0.01504089255},age_hpdi_95={0.01504089255,0.01504089255},age_qi_95={0.01504089255,0.01504089255}],4:0.00880734156[&age_median=0.00880734156,age_mean=0.00880734156,age_n=1,age_range={0.00880734156,0.00880734156},age_hpdi_95={0.00880734156,0.00880734156},age_qi_95={0.00880734156,0.00880734156}],5:0.03075568372[&age_median=0.03075568372,age_mean=0.03075568372,age_n=1,age_range={0.03075568372,0.03075568372},age_hpdi_95={0.03075568372,0.03075568372},age_qi_95={0.03075568372,0.03075568372}]
0,1,0,2,1,3,2,1,4,1,2	0.001	1.73666184761e-06	0:0.02579851063[&age_median=0.02579851063,age_mean=0.02579851063,age_n=1,age_range={0.02579851063,0.02579851063},age_hpdi_95={0.02579851063,0.02579851063},age_qi_95={0.02579851063,0.02579851063}],1:0.00197654625[&age_median=0.00197654625,age_mean=0.00197654625,age_n=1,age_range={0.00197654625,0.00197654625},age_hpdi_95={0.00197654625,0.00197654625},age_qi_95={0.00197654625,0.00197654625}],2:0.00451243397[&age_median=0.00451243397,age_mean=0.00451243397,age_n=1,age_range={0.00451243397,0.00451243397},age_hpdi_95={0.00451243397,0.00451243397},age_qi_95={0.00451243397,0.00451243397}],3:0.02895362602[&age_median=0.02895362602,age_mean=0.02895362602,age_n=1,age_range={0.02895362602,0.02895362602},age_hpdi_95={0.02895362602,0.02895362602},age_qi_95={0.02895362602,0.02895362602}],4:0.01114329194[&age_median=0.01114329194,age_mean=0.01114329194,age_n=1,age_range={0.01114329194,0.01114329194},age_hpdi_95={0.01114329194,0.01114329194},age_qi_95={0.01114329194,0.01114329194}]
0,1,0,1,2,3,2,4,3,5,5	0.001	1.71934806092e-06	0:0.00509952236[&age_median=0.00509952236,age_mean=0.00509952236,age_n=1,age_range={0.00509952236,0.00509952236},age_hpdi_95={0.00509952236,0.00509952236},age_qi_95={0.00509952236,0.00509952236}],1:0.00237082585[&age_median=0.00237082585,age_mean=0.00237082585,age_n=1,age_range={0.00237082585,0.00237082585},age_hpdi_95={0.00237082585,0.00237082585},age_qi_95={0.00237082585,0.00237082585}],2:0.00523472754[&age_median=0.00523472754,age_mean=0.00523472754,age_n=1,age_range={0.00523472754,0.00523472754},age_hpdi_95={0.00523472754,0.00523472754},age_qi_95={0.00523472754,0.00523472754}],3:0.00301409928[&age_median=0.00301409928,age_mean=0.00301409928,age_n=1,age_range={0.00301409928,0.00301409928},age_hpdi_95={0.00301409928,0.00301409928},age_qi_95={0.00301409928,0.00301409928}],4:0.01363123304[&age_median=0.01363123304,age_mean=0.01363123304,age_n=1,age_range={0.01363123304,0.01363123304},age_hpdi_95={0.01363123304,0.01363123304},age_qi_95={0.01363123304,0.01363123304}],5:0.04357245654[&age_median=0.04357245654,age_mean=0.04357245654,age_n=1,age_range={0.04357245654,0.04357245654},age_hpdi_95={0.04357245654,0.04357245654},age_qi_95={0.04357245654,0.04357245654}]
0,1,2,3,1,1,3,0,4,0,5	0.001	1.70185618956e-06	0:0.02012230544[&age_median=0.02012230544,age_mean=0.02012230544,age_n=1,age_range={0.02012230544,0.02012230544},age_hpdi_95={0.02012230544,0.02012230544},age_qi_95={0.02012230544,0.02012230544}],1:0.00066585624[&age_median=0.00066585624,age_mean=0.00066585624,age_n=1,age_range={0.00066585624,0.00066585624},age_hpdi_95={0.00066585624,0.00066585624},age_qi_95={0.00066585624,0.00066585624}],2:0.01011383776[&age_median=0.01011383776,age_mean=0.01011383776,age_n=1,age_range={0.01011383776,0.01011383776},age_hpdi_95={0.01011383776,0.01011383776},age_qi_95={0.01011383776,0.01011383776}],3:0.00240357598[&age_median=0.00240357598,age_mean=0.00240357598,age_n=1,age_range={0.00240357598,0.00240357598},age_hpdi_95={0.00240357598,0.00240357598},age_qi_95={0.00240357598,0.00240357598}],4:0.01315776448[&age_median=0.01315776448,age_mean=0.01315776448,age_n=1,age_range={0.01315776448,0.01315776448},age_hpdi_95={0.01315776448,0.01315776448},age_qi_95={0.01315776448,0.01315776448}],5:0.01868982357[&age_median=0.01868982357,age_mean=0.01868982357,age_n=1,age_range={0.01868982357,0.01868982357},age_hpdi_95={0.01868982357,0.01868982357},age_qi_95={0.01868982357,0.01868982357}]
0,0,0,1,2,3,2,3,3,2,0	0.001	1.68419612714e-06	0:0.00229024647[&age_median=0.00229024647,age_mean=0.00229024647,age_n=1,age_range={0.00229024647,0.00229024647},age_hpdi_95={0.00229024647,0.00229024647},age_qi_95={0.00229024647,0.00229024647}],1:0.00960657323[&age_median=0.00960657323,age_mean=0.00960657323,age_n=1,age_range={0.00960657323,0.00960657323},age_hpdi_95={0.00960657323,0.00960657323},age_qi_95={0.00960657323,0.00960657323}],2:0.00185947061[&age_median=0.00185947061,age_mean=0.00185947061,age_n=1,age_range={0.00185947061,0.00185947061},age_hpdi_95={0.00185947061,0.00185947061},age_qi_95={0.00185947061,0.00185947061}],3:0.02570001846[&age_median=0.02570001846,age_mean=0.02570001846,age_n=1,age_range={0.02570001846,0.02570001846},age_hpdi_95={0.02570001846,0.02570001846},age_qi_95={0.02570001846,0.02570001846}]
0,1,0,0,1,1,0,0,1,0,0	0.001	1.66638766083e-06	0:0.00540528116[&age_median=0.00540528116,age_mean=0.00540528116,age_n=1,age_range={0.00540528116,0.00540528116},age_hpdi_95={0.00540528116,0.00540528116},age_qi_95={0.00540528116,0.00540528116}],1:0.01076412676[&age_median=0.01076412676,age_mean=0.01076412676,age_n=1,age_range={0.01076412676,0.01076412676},age_hpdi_95={0.01076412676,0.01076412676},age_qi_95={0.01076412676,0.01076412676}]
0,1,2,3,0,2,4,5,3,2,6	0.001	1.64841100344e-06	0:0.01285561344[&age_median=0.01285561344,age_mean=0.01285561344,age_n=1,age_range={0.01285561344,0.01285561344},age_hpdi_95={0.01285561344,0.01285561344},age_qi_95={0.01285561344,0.01285561344}],1:0.00677378511[&age_median=0.00677378511,age_mean=0.00677378511,age_n=1,age_range={0.00677378511,0.00677378511},age_hpdi_95={0.00677378511,0.00677378511},age_qi_95={0.00677378511,0.00677378511}],2:0.004885174[&age_median=0.004885174,age_mean=0.004885174,age_n=1,age_range={0.004885174,0.004885174},age_hpdi_95={0.004885174,0.004885174},age_qi_95={0.004885174,0.004885174}],3:0.00970195506[&age_median=0.00970195506,age_mean=0.00970195506,age_n=1,age_range={0.00970195506,0.00970195506},age_hpdi_95={0.00970195506,0.00970195506},age_qi_95={0.00970195506,0.00970195506}],4:0.01072714192[&age_median=0.01072714192,age_mean=0.01072714192,age_n=1,age_range={0.01072714192,0.01072714192},age_hpdi_95={0.01072714192,0.01072714192},age_qi_95={0.01072714192,0.01072714192}],5:0.00376791652[&age_median=0.00376791652,age_mean=0.00376791652,age_n=1,age_range={0.00376791652,0.00376791652},age_hpdi_95={0.00376791652,0.00376791652},age_qi_95={0.00376791652,0.00376791652}],6:0.03096751848[&age_median=0.03096751848,age_mean=0.03096751848,age_n=1,age_range={0.03096751848,0.03096751848},age_hpdi_95={0.03096751848,0.03096751848},age_qi_95={0.03096751848,0.03096751848}]
0,1,2,3,4,5,5,1,0,3,0	0.001	1.63029583577e-06	0:0.00345089654[&age_median=0.00345089654,age_mean=0.00345089654,age_n=1,age_range={0.00345089654,0.00345089654},age_hpdi_95={0.00345089654,0.00345089654},age_qi_95={0.00345089654,0.00345089654}],1:0.01811553056[&age_median=0.01811553056,age_mean=0.01811553056,age_n=1,age_range={0.01811553056,0.01811553056},age_hpdi_95={0.01811553056,0.01811553056},age_qi_95={0.01811553056,0.01811553056}],2:0.01258117052[&age_median=0.01258117052,age_mean=0.01258117052,age_n=1,age_range={0.01258117052,0.01258117052},age_hpdi_95={0.01258117052,0.01258117052},age_qi_95={0.01258117052,0.01258117052}],3:0.00478647819[&age_median=0.00478647819,age_mean=0.00478647819,age_n=1,age_range={0.00478647819,0.00478647819},age_hpdi_95={0.00478647819,0.00478647819},age_qi_95={0.00478647819,0.00478647819}],4:0.00069349098[&age_median=0.00069349098,age_mean=0.00069349098,age_n=1,age_range={0.00069349098,0.00069349098},age_hpdi_95={0.00069349098,0.00069349098},age_qi_95={0.00069349098,0.00069349098}],5:0.00959137373[&age_median=0.00959137373,age_mean=0.00959137373,age_n=1,age_range={0.00959137373,0.00959137373},age_hpdi_95={0.00959137373,0.00959137373},age_qi_95={0.00959137373,0.00959137373}]
0,1,2,3,2,0,4,2,1,4,4	0.001	1.61204215779e-06	0:0.00892577092[&age_median=0.00892577092,age_mean=0.00892577092,age_n=1,age_range={0.00892577092,0.00892577092},age_hpdi_95={0.00892577092,0.00892577092},age_qi_95={0.00892577092,0.00892577092}],1:0.00078356095[&age_median=0.00078356095,age_mean=0.00078356095,age_n=1,age_range={0.00078356095,0.00078356095},age_hpdi_95={0.00078356095,0.00078356095},age_qi_95={0.00078356095,0.00078356095}],2:0.00643450414[&age_median=0.00643450414,age_mean=0.00643450414,age_n=1,age_range={0.00643450414,0.00643450414},age_hpdi_95={0.00643450414,0.00643450414},age_qi_95={0.00643450414,0.00643450414}],3:0.01971620192[&age_median=0.01971620192,age_mean=0.01971620192,age_n=1,age_range={0.01971620192,0.01971620192},age_hpdi_95={0.01971620192,0.01971620192},age_qi_95={0.01971620192,0.01971620192}],4:0.0081094292[&age_median=0.0081094292,age_mean=0.0081094292,age_n=1,age_range={0.0081094292,0.0081094292},age_hpdi_95={0.0081094292,0.0081094292},age_qi_95={0.0081094292,0.0081094292}]
0,0,0,1,2,1,2,3,0,0,0	0.001	1.59364007594e-06	0:0.00277054629[&age_median=0.00277054629,age_mean=0.00277054629,age_n=1,age_range={0.00277054629,0.00277054629},age_hpdi_95={0.00277054629,0.00277054629},age_qi_95={0.00277054629,0.00277054629}],1:0.02786396745[&age_median=0.02786396745,age_mean=0.02786396745,age_n=1,age_range={0.02786396745,0.02786396745},age_hpdi_95={0.02786396745,0.02786396745},age_qi_95={0.02786396745,0.02786396745}],2:0.01224356557[&age_median=0.01224356557,age_mean=0.01224356557,age_n=1,age_range={0.01224356557,0.01224356557},age_hpdi_95={0.01224356557,0.01224356557},age_qi_95={0.01224356557,0.01224356557}],3:0.01050757743[&age_median=0.01050757743,age_mean=0.01050757743,age_n=1,age_range={0.01050757743,0.01050757743},age_hpdi_95={0.01050757743,0.01050757743},age_qi_95={0.01050757743,0.01050757743}]
0,1,2,3,4,5,6,6,3,4,2	0.001	1.57510937738e-06	0:0.04695632611[&age_median=0.04695632611,age_mean=0.04695632611,age_n=1,age_range={0.04695632611,0.04695632611},age_hpdi_95={0.04695632611,0.04695632611},age_qi_95={0.04695632611,0.04695632611}],1:0.01765578487[&age_median=0.01765578487,age_mean=0.01765578487,age_n=1,age_range={0.01765578487,0.01765578487},age_hpdi_95={0.01765578487,0.01765578487},age_qi_95={0.01765578487,0.01765578487}],2:0.00380159501[&age_median=0.00380159501,age_mean=0.00380159501,age_n=1,age_range={0.00380159501,0.00380159501},age_hpdi_95={0.00380159501,0.00380159501},age_qi_95={0.00380159501,0.00380159501}],3:0.00645741198[&age_median=0.00645741198,age_mean=0.00645741198,age_n=1,age_range={0.00645741198,0.00645741198},age_hpdi_95={0.00645741198,0.00645741198},age_qi_95={0.00645741198,0.00645741198}],4:0.00032636605[&age_median=0.00032636605,age_mean=0.00032636605,age_n=1,age_range={0.00032636605,0.00032636605},age_hpdi_95={0.00032636605,0.00032636605},age_qi_95={0.00032636605,0.00032636605}],5:0.00726972789[&age_median=0.00726972789,age_mean=0.00726972789,age_n=1,age_range={0.00726972789,0.00726972789},age_hpdi_95={0.00726972789,0.00726972789},age_qi_95={0.00726972789,0.00726972789}],6:0.00040795948[&age_median=0.00040795948,age_mean=0.00040795948,age_n=1,age_range={0.00040795948,0.00040795948},age_hpdi_95={0.00040795948,0.00040795948},age_qi_95={0.00040795948,0.00040795948}]
0,1,2,3,0,4,5,0,1,3,2	0.001	1.55645995572e-06	0:0.00596291686[&age_median=0.00596291686,age_mean=0.00596291686,age_n=1,age_range={0.00596291686,0.00596291686},age_hpdi_95={0.00596291686,0.00596291686},age_qi_95={0.00596291686,0.00596291686}],1:0.009420121[&age_median=0.009420121,age_mean=0.009420121,age_n=1,age_range={0.009420121,0.009420121},age_hpdi_95={0.009420121,0.009420121},age_qi_95={0.009420121,0.009420121}],2:0.00103783877[&age_median=0.00103783877,age_mean=0.00103783877,age_n=1,age_range={0.00103783877,0.00103783877},age_hpdi_95={0.00103783877,0.00103783877},age_qi_95={0.00103783877,0.00103783877}],3:0.01390183697[&age_median=0.01390183697,age_mean=0.01390183697,age_n=1,age_range={0.01390183697,0.01390183697},age_hpdi_95={0.01390183697,0.01390183697},age_qi_95={0.01390183697,0.01390183697}],4:0.01505473325[&age_median=0.01505473325,age_mean=0.01505473325,age_n=1,age_range={0.01505473325,0.01505473325},age_hpdi_95={0.01505473325,0.01505473325},age_qi_95={0.01505473325,0.01505473325}],5:0.06423657757[&age_median=0.06423657757,age_mean=0.06423657757,age_n=1,age_range={0.06423657757,0.06423657757},age_hpdi_95={0.06423657757,0.06423657757},age_qi_95={0.06423657757,0.06423657757}]
0,1,1,2,1,0,3,3,3,4,4	0.001	1.53769181094e-06	0:0.00677050564[&age_median=0.00677050564,age_mean=0.00677050564,age_n=1,age_range={0.00677050564,0.00677050564},age_hpdi_95={0.00677050564,0.00677050564},age_qi_95={0.00677050564,0.00677050564}],1:0.00689236337[&age_median=0.00689236337,age_mean=0.00689236337,age_n=1,age_range={0.00689236337,0.00689236337},age_hpdi_95={0.00689236337,0.00689236337},age_qi_95={0.00689236337,0.00689236337}],2:0.00355299021[&age_median=0.00355299021,age_mean=0.00355299021,age_n=1,age_range={0.00355299021,0.00355299021},age_hpdi_95={0.00355299021,0.00355299021},age_qi_95={0.00355299021,0.00355299021}],3:0.00346107462[&age_median=0.00346107462,age_mean=0.00346107462,age_n=1,age_range={0.00346107462,0.00346107462},age_hpdi_95={0.00346107462,0.00346107462},age_qi_95={0.00346107462,0.00346107462}],4:0.01239803849[&age_median=0.01239803849,age_mean=0.01239803849,age_n=1,age_range={0.01239803849,0.01239803849},age_hpdi_95={0.01239803849,0.01239803849},age_qi_95={0.01239803849,0.01239803849}]
0,0,0,0,1,2,3,3,0,0,0	0.001	1.51881483665e-06	0:0.00689138087[&age_median=0.00689138087,age_mean=0.00689138087,age_n=1,age_range={0.00689138087,0.00689138087},age_hpdi_95={0.00689138087,0.00689138087},age_qi_95={0.00689138087,0.00689138087}],1:0.02009685092[&age_median=0.02009685092,age_mean=0.02009685092,age_n=1,age_range={0.02009685092,0.02009685092},age_hpdi_95={0.02009685092,0.02009685092},age_qi_95={0.02009685092,0.02009685092}],2:0.01905848342[&age_median=0.01905848342,age_mean=0.01905848342,age_n=1,age_range={0.01905848342,0.01905848342},age_hpdi_95={0.01905848342,0.01905848342},age_qi_95={0.01905848342,0.01905848342}],3:0.0291064086[&age_median=0.0291064086,age_mean=0.0291064086,age_n=1,age_range={0.0291064086,0.0291064086},age_hpdi_95={0.0291064086,0.0291064086},age_qi_95={0.0291064086,0.0291064086}]
0,1,2,0,3,4,5,6,7,2,8	0.001	1.49982903284e-06	0:0.0012873145[&age_median=0.0012873145,age_mean=0.0012873145,age_n=1,age_range={0.0012873145,0.0012873145},age_hpdi_95={0.0012873145,0.0012873145},age_qi_95={0.0012873145,0.0012873145}],1:0.00556190301[&age_median=0.00556190301,age_mean=0.00556190301,age_n=1,age_range={0.00556190301,0.00556190301},age_hpdi_95={0.00556190301,0.00556190301},age_qi_95={0.00556190301,0.00556190301}],2:0.00273877787[&age_median=0.00273877787,age_mean=0.00273877787,age_n=1,age_range={0.00273877787,0.00273877787},age_hpdi_95={0.00273877787,0.00273877787},age_qi_95={0.00273877787,0.00273877787}],3:0.01549749731[&age_median=0.01549749731,age_mean=0.01549749731,age_n=1,age_range={0.01549749731,0.01549749731},age_hpdi_95={0.01549749731,0.01549749731},age_qi_95={0.01549749731,0.01549749731}],4:0.02679307669[&age_median=0.02679307669,age_mean=0.02679307669,age_n=1,age_range={0.02679307669,0.02679307669},age_hpdi_95={0.02679307669,0.02679307669},age_qi_95={0.02679307669,0.02679307669}],5:0.00624288958[&age_median=0.00624288958,age_mean=0.00624288958,age_n=1,age_range={0.00624288958,0.00624288958},age_hpdi_95={0.00624288958,0.00624288958},age_qi_95={0.00624288958,0.00624288958}],6:0.00092608832[&age_median=0.00092608832,age_mean=0.00092608832,age_n=1,age_range={0.00092608832,0.00092608832},age_hpdi_95={0.00092608832,0.00092608832},age_qi_95={0.00092608832,0.00092608832}],7:0.00950066162[&age_median=0.00950066162,age_mean=0.00950066162,age_n=1,age_range={0.00950066162,0.00950066162},age_hpdi_95={0.00950066162,0.00950066162},age_qi_95={0.00950066162,0.00950066162}],8:0.00572871025[&age_median=0.00572871025,age_mean=0.00572871025,age_n=1,age_range={0.00572871025,0.00572871025},age_hpdi_95={0.00572871025,0.00572871025},age_qi_95={0.00572871025,0.00572871025}]
0,1,2,3,3,3,4,0,5,5,5	0.001	1.48074429311e-06	0:0.01236425886[&age_median=0.01236425886,age_mean=0.01236425886,age_n=1,age_range={0.01236425886,0.01236425886},age_hpdi_95={0.01236425886,0.01236425886},age_qi_95={0.01236425886,0.01236425886}],1:0.00895852817[&age_median=0.00895852817,age_mean=0.00895852817,age_n=1,age_range={0.00895852817,0.00895852817},age_hpdi_95={0.00895852817,0.00895852817},age_qi_95={0.00895852817,0.00895852817}],2:0.01551044383[&age_median=0.01551044383,age_mean=0.01551044383,age_n=1,age_range={0.01551044383,0.01551044383},age_hpdi_95={0.01551044383,0.01551044383},age_qi_95={0.01551044383,0.01551044383}],3:0.01346064417[&age_median=0.01346064417,age_mean=0.01346064417,age_n=1,age_range={0.01346064417,0.01346064417},age_hpdi_95={0.01346064417,0.01346064417},age_qi_95={0.01346064417,0.01346064417}],4:0.00191636849[&age_median=0.00191636849,age_mean=0.00191636849,age_n=1,age_range={0.00191636849,0.00191636849},age_hpdi_95={0.00191636849,0.00191636849},age_qi_95={0.00191636849,0.00191636849}],5:0.00883721746[&age_median=0.00883721746,age_mean=0.00883721746,age_n=1,age_range={0.00883721746,0.00883721746},age_hpdi_95={0.00883721746,0.00883721746},age_qi_95={0.00883721746,0.00883721746}]
