parameter	burnin	psrf	ess_concat	ess_0	ess_1	ess_2	ess_3	ess_4	ess_5	ess_6	ess_7	ess_8	ess_9
pop_size_comparison3pop1	600	1.000160617950874	3646.0362500400447	313.6837090667612	401.0	260.95478858617	401.0	401.0	281.58325954016595	401.0	401.0	401.0	401.0
pop_size_comparison3pop2	600	1.000164303988395	3941.3136810703777	322.4990669808747	401.0	401.0	313.60964292775424	401.0	356.28566399046014	401.0	401.0	401.0	232.31051871579686
pop_size_root_comparison3pop1	600	1.000994635854743	4010.0	401.0	401.0	401.0	401.0	401.0	401.0	401.0	294.5487642944317	401.0	265.6857259542595
ln_likelihood_comparison4pop1	600	1.0011930576373405	4010.0	261.0579546754967	385.92872174031817	401.0	222.910201169923	320.9411158327932	274.0285062659367	233.80996976906343	401.0	400.0068098959422	401.0
root_height_comparison4pop1	600	1.0002752226152873	3281.380126430353	371.47741297877246	382.31749184920034	308.24830955903747	231.72370246007807	166.336211962123	223.51082252545928	401.0	157.73610580162833	275.53083966197227	305.13939444491484
pop_size_comparison4pop1	600	1.0003515047321767	3753.3883586365187	309.0825690820354	325.6297582803358	231.3754955536994	335.16387211530883	174.83254060619933	355.6488931020617	293.07310017022354	362.1546639983184	401.0	306.3055197583765
pop_size_comparison4pop2	600	0.9998388135858537	4010.0	357.96118999325444	401.0	289.33999991373025	401.0	327.18243929978564	377.5604285413489	262.8599554731788	401.0	284.1591185515244	400.8741480638461
pop_size_root_comparison4pop1	600	1.0004197818304295	3935.5975430136823	344.6411880712373	401.0	308.35890885737325	401.0	401.0	401.0	300.69511009410326	401.0	273.9762114937939	261.0470882872912
ln_likelihood_comparison5pop1	600	0.9998172083685269	3604.5630509556863	199.97811778541532	324.96646462248754	401.0	280.06997589327636	296.5216114399109	395.4433684689089	217.33518530242014	237.55145832152542	247.30473637851546	401.0
root_height_comparison5pop1	600	1.0002189125170875	1913.9048258442347	152.13626158305155	228.72131610441608	179.9323417846322	401.0	172.06227019285518	276.1105331327681	171.6496946135919	184.8826355130413	177.8136379533825	165.6601015641635
pop_size_comparison5pop1	600	1.0001327420471304	2752.7605803793444	363.0115294067185	195.69315689327206	267.3763946540874	357.40766486574097	186.00526897068758	312.6065590942924	237.36918199427177	268.4678503730875	186.14927430179787	317.70806036612424
pop_size_comparison5pop2	600	1.0000647941543581	1917.922548420528	129.32405861562427	187.02945296530294	181.79658363507207	340.2541396023718	175.6775001262735	209.35599052685424	150.52171013583478	170.82907735857654	145.09021025215867	159.230328993209
pop_size_root_comparison5pop1	600	1.0000740996236164	4010.0	401.0	393.5224921648263	356.4974142046121	401.0	297.90665590598684	347.29899396811595	401.0	296.5979099724987	401.0	401.0
ln_likelihood_comparison6pop1	600	1.001256384109832	1750.65958618411	221.36695148067935	236.1780748883731	141.15968981148475	401.0	265.6302948612501	401.0	207.57902953907865	172.29739767195827	149.4039220299489	119.38076570706423
root_height_comparison6pop1	600	1.0020459581150822	1220.3083010717305	115.89057479809061	307.1614889769508	142.6884480425615	171.6192483891029	144.61035079854773	214.75430555639798	123.86038866874944	160.39608342665068	104.29135986312897	103.80720244026398
pop_size_comparison6pop1	600	1.0012930483143576	2283.66110845753	294.36410275955814	347.32508998902773	139.24453495770334	401.0	195.74748579031981	401.0	181.62986741987663	204.27373054123268	114.65702268653067	103.97776124788072
pop_size_comparison6pop2	600	1.0062263742037634	1318.5426674186024	231.82221545097832	275.1040182221284	123.46568408671813	369.4855677434757	161.74116161708776	368.1079870029759	166.06415324717992	193.245485360775	107.91477115665522	99.66298289900197
pop_size_root_comparison6pop1	600	0.999501810472479	3732.308674979473	359.01309123949954	226.99933881747268	369.5159682347363	401.0	333.10998247201843	401.0	255.66781231779987	401.0	204.99284644543235	183.94246843726089
ln_likelihood_comparison7pop1	600	1.0005912501574805	3794.2486236758573	338.177918551761	306.1632479067466	401.0	382.5309772840819	401.0	351.01078067201684	401.0	401.0	401.0	322.4345044142984
root_height_comparison7pop1	600	0.9997767941386559	4010.0	401.0	401.0	401.0	270.21233566824463	263.3610902835073	401.0	401.0	401.0	372.1278686882863	283.5952405835995
pop_size_comparison7pop1	600	1.0002322530850767	4010.0	342.63199203325274	401.0	401.0	317.40816077460096	401.0	401.0	316.74960583655684	324.47126309275103	401.0	309.7727640526946
pop_size_comparison7pop2	600	0.999990809850161	4010.0	401.0	274.9989962040082	401.0	321.2170717194568	346.8085791310874	362.4986092171711	401.0	401.0	389.40932908293956	399.59962252499537
pop_size_root_comparison7pop1	600	1.0002825897525407	3747.3925155482893	303.49884261461943	401.0	401.0	362.14770802665765	401.0	401.0	287.62416483666186	270.02060019091505	399.26636444522387	302.1315835149977
ln_likelihood_comparison8pop1	600	0.9998824203402442	4010.0	401.0	401.0	398.64688234334636	258.29371512815993	347.63790301407136	401.0	391.10555945392497	396.5006944749068	401.0	401.0
root_height_comparison8pop1	600	1.0003205543120581	3524.341925097588	401.0	227.91389323131378	386.22250781573905	401.0	370.6594935113268	313.4621261448067	266.6196657847539	355.86985272501227	401.0	283.70210445578
pop_size_comparison8pop1	600	1.0000894993734895	4010.0	401.0	401.0	384.06507779456115	401.0	401.0	401.0	401.0	401.0	331.154062463362	401.0
pop_size_comparison8pop2	600	1.0009506743174317	4010.0	339.8196810420203	302.4198854548133	401.0	389.79182345737047	401.0	401.0	305.32553167388886	401.0	360.0697543691991	308.0559615648903
pop_size_root_comparison8pop1	600	0.9995640424278711	4010.0	401.0	401.0	401.0	401.0	401.0	401.0	401.0	401.0	401.0	401.0
ln_likelihood_comparison9pop1	600	1.000112083755758	3519.028503082946	328.6567944209633	401.0	401.0	337.26294166544614	401.0	401.0	401.0	401.0	401.0	401.0
root_height_comparison9pop1	600	0.9999039169441278	4010.0	401.0	317.81439459551086	372.7692879253981	399.6242808888948	377.5788224807972	401.0	401.0	398.4265572079517	391.8901595334656	401.0
pop_size_comparison9pop1	600	0.9998718255730457	4010.0	401.0	401.0	250.2003874127407	401.0	401.0	401.0	401.0	401.0	401.0	401.0
pop_size_comparison9pop2	600	0.9997417412217862	3392.608832947326	376.38533515725675	349.9227890129606	401.0	235.9676484425258	401.0	276.680369019938	363.2129336999187	275.8169259030203	401.0	401.0
